"Protein","Entry_Num","Probability","Coverage","Independent_Spectra","Percent_Spectrum_ID","Protein_Group","Ratio_130.129_Rep1","Ratio_131.129_Rep1","Ratio_130.129Rep_2","Ratio_131.129Rep_2","Description","Gene_Name"
"sp|P62826|RAN_HUMAN","1046a",1,20.8,65,0.069,"1046",0.675,0.414166666666667,0.566111111111111,0.226111111111111,"GTP-binding nuclear protein Ran ","RAN"
"sp|P62829|RL23_HUMAN","1047a",1,24.3,22,0.023,"1047",0.44,0.23,0.304,0.23,"60S ribosomal protein L23 ","RPL23"
"sp|P62834|RAP1A_HUMAN","1007d",1,33.2,51,0.021,"1007",1.48444444444444,0.945555555555555,1.37222222222222,1.05111111111111,"Ras-related protein Rap-1A ","RAP1A"
"sp|P62851|RS25_HUMAN","1048a",1,28,65,0.069,"1048",0.344444444444444,0.158888888888889,0.35875,0.27375,"40S ribosomal protein S25 ","RPS25"
"sp|P62854|RS26_HUMAN","180",1,31.3,15,0.016,"180",0.4,0.2675,0.476666666666667,0.176666666666667,"40S ribosomal protein S26 ","RPS26"
"sp|P62857|RS28_HUMAN","181",1,30.4,28,0.03,"181",0.69,0.4275,0.77,0.31,"40S ribosomal protein S28 ","RPS28"
"sp|P62861|RS30_HUMAN","182",1,16.9,13,0.014,"182",0.64,0.29,0.526666666666667,0.24,"40S ribosomal protein S30 ","FAU"
"sp|P62873-2|GBB1_HUMAN","1049a",1,30.1,121,0.079,"1049",1.0596,0.6984,1.23666666666667,0.524,"Isoform 2 of Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-1 ","GNB1"
"sp|P62879|GBB2_HUMAN","1049b",1,29.4,139,0.099,"1049",1.11666666666667,0.721111111111111,0.9735,0.525,"Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-2 ","GNB2"
"sp|P62888|RL30_HUMAN","1050a",1,31.6,20,0.021,"1050",0.77,0.256666666666667,1.91,1.4,"60S ribosomal protein L30 ","RPL30"
"sp|P62899|RL31_HUMAN","1051a",1,34.4,26,0.028,"1051",0.6,0.4325,0.94,0.305,"60S ribosomal protein L31 ","RPL31"
"sp|P62906|RL10A_HUMAN","183",1,27.6,42,0.046,"183",0.458461538461538,0.233076923076923,0.351111111111111,0.157777777777778,"60S ribosomal protein L10a ","RPL10A"
"sp|P62910|RL32_HUMAN","1052a",1,38.3,33,0.028,"1052",0.294,0.39,0.7825,0.48,"60S ribosomal protein L32 ","RPL32"
"sp|P62913-2|RL11_HUMAN","1053a",1,25.4,45,0.045,"1053",0.337777777777778,0.214444444444444,0.414,0.126,"Isoform 2 of 60S ribosomal protein L11 ","RPL11"
"sp|P62917|RL8_HUMAN","1054a",1,18.7,32,0.034,"1054",0.2,0.07,0.351666666666667,0.135,"60S ribosomal protein L8 ","RPL8"
"sp|P62937|PPIA_HUMAN","1055a",1,35.2,181,0.183,"1055",0.955365853658537,0.568292682926829,0.75,0.45075,"Peptidyl-prolyl cis-trans isomerase A ","PPIA"
"sp|P62942|FKB1A_HUMAN","1056a",1,25,10,0.011,"1056",1.89333333333333,1.19333333333333,1.06,0.86,"Peptidyl-prolyl cis-trans isomerase FKBP1A ","FKBP1A"
"sp|P62979|RS27A_HUMAN","1057a",1,32.1,140,0.148,"1057",2.21607142857143,1.99928571428571,1.94567567567568,1.65945945945946,"Ubiquitin-40S ribosomal protein S27a ","RPS27A"
"sp|P62993-2|GRB2_HUMAN","1058a",1,9.7,5,0.005,"1058",1.24,0.97,0.85,0.72,"Isoform 2 of Growth factor receptor-bound protein 2 ","GRB2"
"sp|P62995-3|TRA2B_HUMAN","184",1,15.9,19,0.02,"184",0.296666666666667,0.0866666666666667,0.316666666666667,0.23,"Isoform 3 of Transformer-2 protein homolog beta ","TRA2B"
"sp|P63000-2|RAC1_HUMAN","1059a",1,46.9,152,0.115,"1059",1.54448275862069,0.940344827586207,1.44411764705882,0.904705882352941,"Isoform B of Ras-related C3 botulinum toxin substrate 1 ","RAC1"
"sp|P63010-2|AP2B1_HUMAN","1060a",1,10.2,56,0.049,"1060",1.15416666666667,0.670833333333333,1.22,0.595,"Isoform 2 of AP-2 complex subunit beta ","AP2B1"
"sp|P63092-4|GNAS2_HUMAN","592d",1,20.3,123,0.081,"592",1.52,1.07703703703704,1.196,0.7725,"Isoform 4 of Guanine nucleotide-binding protein G(s) subunit alpha isoforms short ","GNAS"
"sp|P63096|GNAI1_HUMAN","592c",1,26.8,81,0.025,"592",1.588,0.987333333333333,1.3,0.795454545454545,"Guanine nucleotide-binding protein G(i) subunit alpha-1 ","GNAI1"
"sp|P63104|1433Z_HUMAN","1029c",1,39.6,175,0.12,"1029",1.36620689655172,1.03758620689655,0.978611111111111,0.568888888888889,"14-3-3 protein zeta/delta ","YWHAZ"
"sp|P63165-2|SUMO1_HUMAN","2352",0.9721,11.3,10,0.011,"2352",0.276666666666667,0.206666666666667,0.45,0.18,"Isoform 2 of Small ubiquitin-related modifier 1 ","SUMO1"
"sp|P63167|DYL1_HUMAN","1061a",1,33.7,83,0.071,"1061",1.16090909090909,0.558181818181818,1.05,0.718333333333333,"Dynein light chain 1, cytoplasmic ","DYNLL1"
"sp|P63173|RL38_HUMAN","1062a",1,24.3,28,0.027,"1062",0.372857142857143,0.174285714285714,0.344,0.222,"60S ribosomal protein L38 ","RPL38"
"sp|P63208|SKP1_HUMAN","1063a",1,17.2,5,0.005,"1063",0.36,0.12,0.45,0.27,"S-phase kinase-associated protein 1 ","SKP1"
"sp|P63218|GBG5_HUMAN","185",1,23.5,13,0.014,"185",1.205,0.86,0.96,0.39,"Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-5 ","GNG5"
"sp|P63220|RS21_HUMAN","1064a",1,49.4,8,0.008,"1064",0.43,0.8,0.686666666666667,0.26,"40S ribosomal protein S21 ","RPS21"
"sp|P63241-2|IF5A1_HUMAN","1065a",1,47.9,58,0.062,"1065",0.386666666666667,0.226666666666667,0.422222222222222,0.296666666666667,"Isoform 2 of Eukaryotic translation initiation factor 5A-1 ","EIF5A"
"sp|P63244|GBLP_HUMAN","1066a",1,44.2,80,0.084,"1066",0.6625,0.3155,0.558,0.222666666666667,"Guanine nucleotide-binding protein subunit beta-2-like 1 ","GNB2L1"
"sp|P63279|UBC9_HUMAN","186",1,50,5,0.005,"186",0.96,0.57,1.18,0.835,"SUMO-conjugating enzyme UBC9 ","UBE2I"
"sp|P67809|YBOX1_HUMAN","1067a",1,16.4,9,0.01,"1067",0.505,0.42,1.04,0.98,"Nuclease-sensitive element-binding protein 1 ","YBX1"
"sp|P67812-2|SC11A_HUMAN","1068a",1,16.3,23,0.024,"1068",0.376,0.188,0.453333333333333,0.156666666666667,"Isoform 2 of Signal peptidase complex catalytic subunit SEC11A ","SEC11A"
"sp|P67870|CSK2B_HUMAN","187",1,15.3,12,0.013,"187",0.56,0.143333333333333,0.5375,0.285,"Casein kinase II subunit beta ","CSNK2B"
"sp|P67936-2|TPM4_HUMAN","614f",0.0362,0,61,0,"614",0.75,0.333571428571429,0.775,0.393,"Isoform 2 of Tropomyosin alpha-4 chain ","TPM4"
"sp|P67936|TPM4_HUMAN","614b",1,46,70,0.046,"614",0.698823529411765,0.381176470588235,0.726153846153846,0.377692307692308,"Tropomyosin alpha-4 chain ","TPM4"
"sp|P68032|ACTC_HUMAN","995b",1,34,1197,0.611,"995",0.681446540880503,0.356163522012579,0.684736842105263,0.326783625730994,"Actin, alpha cardiac muscle 1 ","ACTC1"
"sp|P68036-2|UB2L3_HUMAN","188",1,16.4,9,0.009,"188",0.795,0.6,0.75,0.55,"Isoform 2 of Ubiquitin-conjugating enzyme E2 L3 ","UBE2L3"
"sp|P68104|EF1A1_HUMAN","1069a",1,42.4,543,0.385,"1069",0.417441860465116,0.235581395348837,0.412837837837838,0.180540540540541,"Elongation factor 1-alpha 1 ","EEF1A1"
"sp|P68363|TBA1B_HUMAN","1482c",0.999,51.9,533,0.078,"1482",0.311348314606742,0.200786516853933,0.365196078431373,0.172352941176471,"Tubulin alpha-1B chain ","TUBA1B"
"sp|P68366-2|TBA4A_HUMAN","1482b",1,45,493,0.251,"1482",0.349770114942529,0.222873563218391,0.379784946236559,0.175161290322581,"Isoform 2 of Tubulin alpha-4A chain ","TUBA4A"
"sp|P68371|TBB4B_HUMAN","1070a",1,49.9,733,0.292,"1070",0.475321100917431,0.25697247706422,0.571904761904762,0.281904761904762,"Tubulin beta-4B chain ","TUBB4B"
"sp|P68400|CSK21_HUMAN","1071a",1,21,31,0.033,"1071",0.439166666666667,0.1975,0.466666666666667,0.253333333333333,"Casein kinase II subunit alpha ","CSNK2A1"
"sp|P68431|H31_HUMAN","1072a",1,22.7,127,0.126,"1072",0.27,0.0894444444444444,0.24421052631579,0.0957894736842105,"Histone H3.1 ","HIST1H3A"
"sp|P68871|HBB_HUMAN","1073a",1,20.4,130,0.14,"1073",1.02703703703704,0.590740740740741,1.21454545454545,0.529393939393939,"Hemoglobin subunit beta ","HBB"
"sp|P69849|NOMO3_HUMAN","1074a",1,8.4,31,0.034,"1074",0.326666666666667,0.186666666666667,0.452727272727273,0.258181818181818,"Nodal modulator 3 ","NOMO3"
"sp|P69905|HBA_HUMAN","1075a",1,34.5,113,0.114,"1075",1.9044,1.0716,2.36541666666667,1.21666666666667,"Hemoglobin subunit alpha ","HBA1"
"sp|P78344-2|IF4G2_HUMAN","1077a",1,9.9,23,0.023,"1077",0.261666666666667,0.111666666666667,0.633333333333333,0.476666666666667,"Isoform 2 of Eukaryotic translation initiation factor 4 gamma 2 ","EIF4G2"
"sp|P78347-2|GTF2I_HUMAN","1078a",1,6.4,13,0.013,"1078",0.373333333333333,0.166666666666667,0.45,0.29,"Isoform 2 of General transcription factor II-I ","GTF2I"
"sp|P78352-2|DLG4_HUMAN","2303",0.9773,1,3,0.003,"2303",1.41,0.29,1.15,0.82,"Isoform 2 of Disks large homolog 4 ","DLG4"
"sp|P78371-2|TCPB_HUMAN","1079a",1,31.7,96,0.095,"1079",0.681111111111111,0.280555555555556,0.543157894736842,0.308421052631579,"Isoform 2 of T-complex protein 1 subunit beta ","CCT2"
"sp|P78386|KRT85_HUMAN","1080a",1,3.7,12,0.013,"1080",0.27,0.15,0.62,0.23,"Keratin, type II cuticular Hb5 ","KRT85"
"sp|P78417|GSTO1_HUMAN","1082a",1,36.5,30,0.032,"1082",0.831111111111111,0.505555555555556,0.876666666666667,0.325,"Glutathione S-transferase omega-1 ","GSTO1"
"sp|P78504|JAG1_HUMAN","1083a",1,5.1,40,0.043,"1083",2.90333333333333,2.115,2.53,1.5,"Protein jagged-1 ","JAG1"
"sp|P78527|PRKDC_HUMAN","1084a",1,16.1,408,0.434,"1084",0.533582089552239,0.318507462686567,0.486184210526316,0.250526315789474,"DNA-dependent protein kinase catalytic subunit ","PRKDC"
"sp|P78552|I13R1_HUMAN","2442",0.9543,5.3,4,0.004,"2442",1.09,1.025,1.32,0.01,"Interleukin-13 receptor subunit alpha-1 ","IL13RA1"
"sp|P80303-2|NUCB2_HUMAN","1085a",1,9.2,4,0.004,"1085",0.66,0.4,0.41,0.25,"Isoform 2 of Nucleobindin-2 ","NUCB2"
"sp|P80723|BASP1_HUMAN","1086a",1,56.8,64,0.067,"1086",1.12,0.456666666666667,1.01,0.89,"Brain acid soluble protein 1 ","BASP1"
"sp|P82650|RT22_HUMAN","189",1,12.4,8,0.009,"189",0.09,0.04,0.325,0.28,"28S ribosomal protein S22, mitochondrial ","MRPS22"
"sp|P82675|RT05_HUMAN","1088a",1,11.2,6,0.007,"1088",0.616666666666667,0.606666666666667,0.13,0.15,"28S ribosomal protein S5, mitochondrial ","MRPS5"
"sp|P82933|RT09_HUMAN","190",1,6.6,3,0.003,"190",0.19,0.08,0.305,0.185,"28S ribosomal protein S9, mitochondrial ","MRPS9"
"sp|P82979|SARNP_HUMAN","191",1,11.3,4,0.004,"191",0.26,0.06,0.35,0.06,"SAP domain-containing ribonucleoprotein ","SARNP"
"sp|P83731|RL24_HUMAN","192",1,39.7,48,0.051,"192",0.325,0.13125,0.375,0.188,"60S ribosomal protein L24 ","RPL24"
"sp|P84022|SMAD3_HUMAN","1090a",0.9997,5.2,27,0.016,"1090",1.082,1.076,1.1275,0.23,"Mothers against decapentaplegic homolog 3 ","SMAD3"
"sp|P84095|RHOG_HUMAN","1059d",1,24.6,42,0.032,"1059",1.007,0.798,1.35222222222222,0.635555555555556,"Rho-related GTP-binding protein RhoG ","RHOG"
"sp|P84098|RL19_HUMAN","1091a",1,13.5,23,0.023,"1091",0.9175,0.6775,0.66,0.336666666666667,"60S ribosomal protein L19 ","RPL19"
"sp|P84103|SRSF3_HUMAN","193",1,41.1,29,0.028,"193",0.396666666666667,0.43,0.43,0.238,"Serine/arginine-rich splicing factor 3 ","SRSF3"
"sp|P98088|MUC5A_HUMAN","1092a",1,25.8,1565,1.555,"1092",3.53573839662447,2.17995780590717,3.96054054054054,2.43787644787645,"Mucin-5AC (Fragments) ","MUC5AC"
"sp|P98160|PGBM_HUMAN","1093a",1,10,166,0.173,"1093",1.82870967741935,0.836129032258064,1.23958333333333,0.54875,"Basement membrane-specific heparan sulfate proteoglycan core protein ","HSPG2"
"sp|P99999|CYC_HUMAN","194",1,18.8,14,0.015,"194",0.546666666666667,0.24,0.546666666666667,0.41,"Cytochrome c ","CYCS"
"sp|Q00059|TFAM_HUMAN","1094a",1,31.7,30,0.03,"1094",0.646666666666667,0.256666666666667,0.248,0.118,"Transcription factor A, mitochondrial ","TFAM"
"sp|Q00325-2|MPCP_HUMAN","1095a",1,29.4,160,0.164,"1095",0.298378378378378,0.167567567567568,0.3092,0.1552,"Isoform B of Phosphate carrier protein, mitochondrial ","SLC25A3"
"sp|Q00341-2|VIGLN_HUMAN","663b",0.9994,1.4,7,0.001,"663",1.1,0.11,0.545,0.255,"Isoform 2 of Vigilin ","HDLBP"
"sp|Q00535-2|CDK5_HUMAN","609s",0.007,0,41,0,"609",0.738571428571429,0.515714285714286,0.582,0.304,"Isoform 2 of Cyclin-dependent kinase 5 ","CDK5"
"sp|Q00610-2|CLH1_HUMAN","1096a",1,26.9,352,0.365,"1096",0.715294117647059,0.360882352941176,0.773898305084746,0.379661016949152,"Isoform 2 of Clathrin heavy chain 1 ","CLTC"
"sp|Q00688|FKBP3_HUMAN","1097a",1,21.4,17,0.018,"1097",0.52,0.286666666666667,0.661428571428571,0.355714285714286,"Peptidyl-prolyl cis-trans isomerase FKBP3 ","FKBP3"
"sp|Q00765|REEP5_HUMAN","1098a",1,9,7,0.008,"1098",0.41,0.28,0.243333333333333,0.11,"Receptor expression-enhancing protein 5 ","REEP5"
"sp|Q00839-2|HNRPU_HUMAN","1099a",1,21.2,204,0.212,"1099",0.353870967741935,0.304193548387097,0.600333333333333,0.321666666666667,"Isoform Short of Heterogeneous nuclear ribonucleoprotein U ","HNRNPU"
"sp|Q01081-2|U2AF1_HUMAN","2874",0.6259,4.8,2,0.002,"2874",0.78,0.26,0.48,0.21,"Isoform 2 of Splicing factor U2AF 35 kDa subunit ","U2AF1"
"sp|Q01082|SPTB2_HUMAN","1100a",1,16.8,99,0.105,"1100",0.601363636363636,0.324090909090909,0.594705882352941,0.287058823529412,"Spectrin beta chain, non-erythrocytic 1 ","SPTBN1"
"sp|Q01130|SRSF2_HUMAN","196",1,11.3,13,0.014,"196",0.276666666666667,0.136666666666667,0.273333333333333,0.0866666666666667,"Serine/arginine-rich splicing factor 2 ","SRSF2"
"sp|Q01433-2|AMPD2_HUMAN","1101a",1,3.3,9,0.009,"1101",0.536666666666667,0.213333333333333,0.58,0.17,"Isoform Ex1A-2-3 of AMP deaminase 2 ","AMPD2"
"sp|Q01518-2|CAP1_HUMAN","1102a",1,14.8,44,0.047,"1102",0.574,0.478,0.86,0.365,"Isoform 2 of Adenylyl cyclase-associated protein 1 ","CAP1"
"sp|Q01546|K22O_HUMAN","607j",0.9979,6.7,81,0.015,"607",0.212352941176471,0.0976470588235294,0.27875,0.10375,"Keratin, type II cytoskeletal 2 oral ","KRT76"
"sp|Q01628|IFM3_HUMAN","1103a",1,36.6,24,0.025,"1103",0.702857142857143,0.682857142857143,0.58,0.41,"Interferon-induced transmembrane protein 3 ","IFITM3"
"sp|Q01650|LAT1_HUMAN","1104a",1,16.2,39,0.042,"1104",0.774285714285714,0.428571428571429,0.845714285714286,0.321428571428572,"Large neutral amino acids transporter small subunit 1 ","SLC7A5"
"sp|Q01813|PFKAP_HUMAN","1105a",1,20.2,101,0.092,"1105",0.719130434782609,0.362608695652174,0.693125,0.259375,"ATP-dependent 6-phosphofructokinase, platelet type ","PFKP"
"sp|Q01814-5|AT2B2_HUMAN","743c",0.9957,7.3,21,0.009,"743",1.24333333333333,0.605,0.773333333333333,0.476666666666667,"Isoform YB of Plasma membrane calcium-transporting ATPase 2 ","ATP2B2"
"sp|Q01973|ROR1_HUMAN","1107a",1,6.4,26,0.028,"1107",1.225,0.5825,1.71,1.075,"Tyrosine-protein kinase transmembrane receptor ROR1 ","ROR1"
"sp|Q02218-2|ODO1_HUMAN","1108a",1,10,24,0.023,"1108",0.695,0.2175,0.4825,0.335,"Isoform 2 of 2-oxoglutarate dehydrogenase, mitochondrial ","OGDH"
"sp|Q02241-2|KIF23_HUMAN","1109a",1,12,40,0.036,"1109",0.8425,0.455,0.47,0.23,"Isoform 2 of Kinesin-like protein KIF23 ","KIF23"
"sp|Q02241|KIF23_HUMAN","1109c",0.041,0,28,0,"1109",0.8425,0.455,0.575,0.255,"Kinesin-like protein KIF23 ","KIF23"
"sp|Q02252-2|MMSA_HUMAN","1110a",1,5,4,0.005,"1110",0.41,0.17,0.13,0.15,"Isoform 2 of Methylmalonate-semialdehyde dehydrogenase [acylating], mitochondrial ","ALDH6A1"
"sp|Q02543|RL18A_HUMAN","1111a",1,37.6,59,0.064,"1111",0.397,0.281,0.612,0.297,"60S ribosomal protein L18a ","RPL18A"
"sp|Q02750|MP2K1_HUMAN","1112a",1,13.2,14,0.013,"1112",0.35,0.17,0.501428571428571,0.244285714285714,"Dual specificity mitogen-activated protein kinase kinase 1 ","MAP2K1"
"sp|Q02790|FKBP4_HUMAN","1113a",1,9.6,19,0.021,"1113",0.433333333333333,0.245,0.44,0.28,"Peptidyl-prolyl cis-trans isomerase FKBP4 ","FKBP4"
"sp|Q02809|PLOD1_HUMAN","1114a",1,8.9,9,0.008,"1114",0.403333333333333,0.22,0.5,0.11,"Procollagen-lysine,2-oxoglutarate 5-dioxygenase 1 ","PLOD1"
"sp|Q02818|NUCB1_HUMAN","1115a",1,8,8,0.008,"1115",0.43,0.25,0.365,0.24,"Nucleobindin-1 ","NUCB1"
"sp|Q02878|RL6_HUMAN","726c",1,36.5,91,0.092,"726",0.54578947368421,0.326315789473684,0.6292,0.2864,"60S ribosomal protein L6 ","RPL6"
"sp|Q02880-2|TOP2B_HUMAN","674b",1,6.2,40,0.022,"674",0.455555555555555,0.261111111111111,0.44875,0.21,"Isoform Beta-1 of DNA topoisomerase 2-beta ","TOP2B"
"sp|Q02978|M2OM_HUMAN","1116a",1,27.7,44,0.048,"1116",0.372,0.354,0.45875,0.2475,"Mitochondrial 2-oxoglutarate/malate carrier protein ","SLC25A11"
"sp|Q03113|GNA12_HUMAN","592h",0.9998,10,48,0.011,"592",1.56142857142857,1.00285714285714,1.8575,1.2725,"Guanine nucleotide-binding protein subunit alpha-12 ","GNA12"
"sp|Q03135-2|CAV1_HUMAN","1117b",0.0295,0,46,0,"1117",0.72,0.476666666666667,0.71,0.335,"Isoform 2 of Caveolin-1 ","CAV1"
"sp|Q03135|CAV1_HUMAN","1117a",1,33.7,78,0.079,"1117",0.905714285714286,0.53,1.077,0.441,"Caveolin-1 ","CAV1"
"sp|Q03252|LMNB2_HUMAN","198",1,10.2,10,0.022,"198",0.306666666666667,0.21,0.46,0.1,"Lamin-B2 ","LMNB2"
"sp|Q03405|UPAR_HUMAN","1119a",1,22.1,27,0.028,"1119",0.79,0.493333333333333,1.2725,0.93,"Urokinase plasminogen activator surface receptor ","PLAUR"
"sp|Q03518|TAP1_HUMAN","1517b",0.9981,2.1,4,0.003,"1517",0.41,0.15,0.4,0.12,"Antigen peptide transporter 1 ","TAP1"
"sp|Q04206-2|TF65_HUMAN","1121a",1,15.7,6,0.006,"1121",0.49,0.35,0.695,0.185,"Isoform 2 of Transcription factor p65 ","RELA"
"sp|Q04323-2|UBXN1_HUMAN","199",1,10.7,15,0.016,"199",0.71,0.43,0.69,0.36,"Isoform 2 of UBX domain-containing protein 1 ","UBXN1"
"sp|Q04637-3|IF4G1_HUMAN","1122a",1,12,58,0.052,"1122",0.346,0.219,0.404375,0.303125,"Isoform B of Eukaryotic translation initiation factor 4 gamma 1 ","EIF4G1"
"sp|Q04760-2|LGUL_HUMAN","201",1,24.3,15,0.016,"201",0.5525,0.365,0.716666666666667,0.373333333333333,"Isoform 2 of Lactoylglutathione lyase ","GLO1"
"sp|Q04837|SSBP_HUMAN","1123a",1,38.5,35,0.036,"1123",0.622222222222222,0.271111111111111,0.432,0.21,"Single-stranded DNA-binding protein, mitochondrial ","SSBP1"
"sp|Q04917|1433F_HUMAN","1029f",1,25.6,116,0.028,"1029",0.818,0.5028,0.868181818181818,0.404545454545455,"14-3-3 protein eta ","YWHAH"
"sp|Q05639|EF1A2_HUMAN","1069b",1,27.6,352,0.186,"1069",0.393880597014925,0.220597014925373,0.39188679245283,0.162830188679245,"Elongation factor 1-alpha 2 ","EEF1A2"
"sp|Q05655-2|KPCD_HUMAN","2267",0.9799,1.2,5,0.005,"2267",0.18,0.49,0.475,0.16,"Isoform 2 of Protein kinase C delta type ","PRKCD"
"sp|Q06203|PUR1_HUMAN","1965",0.9865,1.9,8,0.009,"1965",0.71,0.625,0.56,0.3,"Amidophosphoribosyltransferase ","PPAT"
"sp|Q06210-2|GFPT1_HUMAN","1125a",1,17.9,49,0.049,"1125",0.530714285714286,0.240714285714286,0.517,0.297,"Isoform 2 of Glutamine--fructose-6-phosphate aminotransferase [isomerizing] 1 ","GFPT1"
"sp|Q06278|AOXA_HUMAN","1138b",0.0042,0,16,0,"1138",1.09,0.6725,1.23,0.5425,"Aldehyde oxidase ","AOX1"
"sp|Q06323-2|PSME1_HUMAN","1126a",1,28.3,21,0.022,"1126",1.15833333333333,0.83,0.4625,0.2875,"Isoform 2 of Proteasome activator complex subunit 1 ","PSME1"
"sp|Q06830|PRDX1_HUMAN","202",1,61.3,173,0.192,"202",0.498,0.26425,0.517674418604651,0.261860465116279,"Peroxiredoxin-1 ","PRDX1"
"sp|Q07020|RL18_HUMAN","1127a",1,32.9,54,0.058,"1127",0.465,0.27,0.475,0.2875,"60S ribosomal protein L18 ","RPL18"
"sp|Q07021|C1QBP_HUMAN","1128a",1,9.6,43,0.037,"1128",0.37,0.25,0.38,0.25,"Complement component 1 Q subcomponent-binding protein, mitochondrial ","C1QBP"
"sp|Q07065|CKAP4_HUMAN","1129a",1,43.7,199,0.205,"1129",0.471944444444444,0.307222222222222,0.465405405405405,0.209459459459459,"Cytoskeleton-associated protein 4 ","CKAP4"
"sp|Q07817-2|B2CL1_HUMAN","2130",0.9852,5.3,4,0.004,"2130",0.34,0.13,0.29,0.1,"Isoform Bcl-X(S) of Bcl-2-like protein 1 ","BCL2L1"
"sp|Q07866-10|KLC1_HUMAN","1516b",1,5.7,9,0.007,"1516",0.6625,0.3375,0.415,0.24,"Isoform D of Kinesin light chain 1 ","KLC1"
"sp|Q07955-2|SRSF1_HUMAN","1131a",1,36.3,68,0.07,"1131",0.327777777777778,0.216666666666667,0.408571428571429,0.205714285714286,"Isoform ASF-2 of Serine/arginine-rich splicing factor 1 ","SRSF1"
"sp|Q07960|RHG01_HUMAN","1132a",1,8,19,0.02,"1132",0.358571428571429,0.191428571428571,0.493333333333333,0.256666666666667,"Rho GTPase-activating protein 1 ","ARHGAP1"
"sp|Q08209-2|PP2BA_HUMAN","1133a",1,22.7,11,0.011,"1133",0.5,0.07,0.505,0.2125,"Isoform 2 of Serine/threonine-protein phosphatase 2B catalytic subunit alpha isoform ","PPP3CA"
"sp|Q08211|DHX9_HUMAN","1134a",1,18.3,153,0.15,"1134",0.3996,0.2996,0.532333333333333,0.228333333333333,"ATP-dependent RNA helicase A ","DHX9"
"sp|Q08257|QOR_HUMAN","1135a",1,14,27,0.027,"1135",0.246,0.208,0.505,0.41,"Quinone oxidoreductase ","CRYZ"
"sp|Q08380|LG3BP_HUMAN","1136a",1,44.6,364,0.371,"1136",7.00025641025641,1.23333333333333,4.28857142857143,0.75952380952381,"Galectin-3-binding protein ","LGALS3BP"
"sp|Q08431-3|MFGM_HUMAN","1137b",0.1683,58.8,471,0.002,"1137",3.36582278481013,2.5620253164557,3.86303797468354,2.85962025316456,"Isoform 3 of Lactadherin ","MFGE8"
"sp|Q08431|MFGM_HUMAN","1137a",1,60.2,526,0.545,"1137",3.70406593406593,2.85054945054945,3.85228260869565,2.80467391304348,"Lactadherin ","MFGE8"
"sp|Q08722-2|CD47_HUMAN","1138a",1,9.6,30,0.032,"1138",1.26285714285714,0.884285714285714,1.54,0.801428571428571,"Isoform OA3-293 of Leukocyte surface antigen CD47 ","CD47"
"sp|Q08752|PPID_HUMAN","809c",1,8.4,10,0.007,"809",0.85,0.67,0.38,0.22,"Peptidyl-prolyl cis-trans isomerase D ","PPID"
"sp|Q08945|SSRP1_HUMAN","1139a",1,11.7,46,0.049,"1139",0.574,0.271,0.417272727272727,0.212727272727273,"FACT complex subunit SSRP1 ","SSRP1"
"sp|Q08999|RBL2_HUMAN","2296a",0.9777,4.4,12,0.007,"2296",4.03,1.82,1.92,1.35,"Retinoblastoma-like protein 2 ","RBL2"
"sp|Q08AM6|VAC14_HUMAN","1140a",1,5.1,9,0.01,"1140",0.515,0.385,0.73,0.18,"Protein VAC14 homolog ","VAC14"
"sp|Q08J23-2|NSUN2_HUMAN","1141a",1,9.2,47,0.051,"1141",0.365,0.20375,0.473333333333333,0.106666666666667,"Isoform 2 of tRNA (cytosine(34)-C(5))-methyltransferase ","NSUN2"
"sp|Q09160|1A80_HUMAN","571n",0.0094,0,18,0,"571",1.055,0.38,0.7375,0.705,"HLA class I histocompatibility antigen, A-80 alpha chain ","HLA-A"
"sp|Q09161|NCBP1_HUMAN","1142a",1,3.7,5,0.005,"1142",0.32,0.59,0.61,0.11,"Nuclear cap-binding protein subunit 1 ","NCBP1"
"sp|Q09666|AHNK_HUMAN","1143a",1,37.7,555,0.589,"1143",0.682268907563025,0.418067226890756,0.859272727272727,0.439909090909091,"Neuroblast differentiation-associated protein AHNAK ","AHNAK"
"sp|Q0VD83-2|APOBR_HUMAN","2358",0.9713,3.4,17,0.012,"2358",2.86,2.24,1.14,0.8,"Isoform 2 of Apolipoprotein B receptor ","APOBR"
"sp|Q10469|MGAT2_HUMAN","1145a",1,5.4,15,0.013,"1145",0.863333333333333,0.293333333333333,0.92,0.395,"Alpha-1,6-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase ","MGAT2"
"sp|Q10567-2|AP1B1_HUMAN","1060b",1,7.4,26,0.017,"1060",0.855,0.555,0.952,0.436,"Isoform B of AP-1 complex subunit beta-1 ","AP1B1"
"sp|Q12765-2|SCRN1_HUMAN","204",1,15,10,0.011,"204",0.44,0.21,0.485,0.42,"Isoform 2 of Secernin-1 ","SCRN1"
"sp|Q12768|STRUM_HUMAN","878g",0.0059,0,9,0,"878",0.34,0.15,0.45,0.12,"WASH complex subunit strumpellin ","KIAA0196"
"sp|Q12769|NU160_HUMAN","1146a",1,4.3,15,0.015,"1146",0.383333333333333,0.22,0.54,0.11,"Nuclear pore complex protein Nup160 ","NUP160"
