proteins.Protein,proteins.SD_130.129,proteins.SD_131.129,proteins.Description,proteins.Unique_Peptides,proteins.Gene_Name,proteins.Probability,proteins.Coverage,proteins.Entry_Num,proteins.Protein_Group,proteins.Ratio_130.129,proteins.Ratio_131.129
sp|P68371|TBB4B_HUMAN,0.0482918304936653,0.0124661424202709,Tubulin beta-4B chain ,24,TUBB4B,1,49.9,1070a,1070,0.523612931411097,0.269438619484491
sp|P68400|CSK21_HUMAN,0.01375,0.0279166666666667,Casein kinase II subunit alpha ,7,CSNK2A1,1,21,1071a,1071,0.452916666666667,0.225416666666667
sp|P68431|H31_HUMAN,0.0128947368421053,0.00317251461988305,Histone H3.1 ,3,HIST1H3A,1,22.7,1072a,1072,0.257105263157895,0.0926169590643275
sp|P68871|HBB_HUMAN,0.0937542087542088,0.0306734006734007,Hemoglobin subunit beta ,3,HBB,1,20.4,1073a,1073,1.12079124579125,0.56006734006734
sp|P69849|NOMO3_HUMAN,0.063030303030303,0.0357575757575758,Nodal modulator 3 ,7,NOMO3,1,8.4,1074a,1074,0.38969696969697,0.222424242424242
sp|P69905|HBA_HUMAN,0.230508333333334,0.0725333333333333,Hemoglobin subunit alpha ,6,HBA1,1,34.5,1075a,1075,2.13490833333333,1.14413333333333
sp|P78344-2|IF4G2_HUMAN,0.185833333333333,0.1825,Isoform 2 of Eukaryotic translation initiation factor 4 gamma 2 ,8,EIF4G2,1,9.9,1077a,1077,0.4475,0.294166666666667
sp|P78347-2|GTF2I_HUMAN,0.0383333333333333,0.0616666666666667,Isoform 2 of General transcription factor II-I ,5,GTF2I,1,6.4,1078a,1078,0.411666666666667,0.228333333333333
sp|P78352-2|DLG4_HUMAN,0.13,0.265,Isoform 2 of Disks large homolog 4 ,1,DLG4,0.9773,1,2303,2303,1.28,0.555
sp|P78371-2|TCPB_HUMAN,0.0689766081871345,0.0139327485380117,Isoform 2 of T-complex protein 1 subunit beta ,10,CCT2,1,31.7,1079a,1079,0.612134502923977,0.294488304093567
sp|P78386|KRT85_HUMAN,0.175,0.04,Keratin; type II cuticular Hb5 ,2,KRT85,1,3.7,1080a,1080,0.445,0.19
sp|P78417|GSTO1_HUMAN,0.0227777777777777,0.0902777777777778,Glutathione S-transferase omega-1 ,10,GSTO1,1,36.5,1082a,1082,0.853888888888889,0.415277777777778
sp|P78504|JAG1_HUMAN,0.186666666666667,0.3075,Protein jagged-1 ,6,JAG1,1,5.1,1083a,1083,2.71666666666667,1.8075
sp|P78527|PRKDC_HUMAN,0.0236989395129615,0.0339905734485468,DNA-dependent protein kinase catalytic subunit ,55,PRKDC,1,16.1,1084a,1084,0.509883150039277,0.28451688923802
sp|P78552|I13R1_HUMAN,0.115,0.5075,Interleukin-13 receptor subunit alpha-1 ,1,IL13RA1,0.9543,5.3,2442,2442,1.205,0.5175
sp|P80303-2|NUCB2_HUMAN,0.125,0.075,Isoform 2 of Nucleobindin-2 ,2,NUCB2,1,9.2,1085a,1085,0.535,0.325
sp|P80723|BASP1_HUMAN,0.055,0.216666666666667,Brain acid soluble protein 1 ,2,BASP1,1,56.8,1086a,1086,1.065,0.673333333333333
sp|P82650|RT22_HUMAN,0.1175,0.12,28S ribosomal protein S22; mitochondrial ,2,MRPS22,1,12.4,189,189,0.2075,0.16
sp|P82675|RT05_HUMAN,0.243333333333333,0.228333333333333,28S ribosomal protein S5; mitochondrial ,4,MRPS5,1,11.2,1088a,1088,0.373333333333333,0.378333333333333
sp|P82933|RT09_HUMAN,0.0575,0.0525,28S ribosomal protein S9; mitochondrial ,2,MRPS9,1,6.6,190,190,0.2475,0.1325
sp|P82979|SARNP_HUMAN,0.045,0,SAP domain-containing ribonucleoprotein ,1,SARNP,1,11.3,191,191,0.305,0.06
sp|P83731|RL24_HUMAN,0.025,0.028375,60S ribosomal protein L24 ,4,RPL24,1,39.7,192,192,0.35,0.159625
sp|P84022|SMAD3_HUMAN,0.0227499999999999,0.423,Mothers against decapentaplegic homolog 3 ,2,SMAD3,0.9997,5.2,1090a,1090,1.10475,0.653
sp|P84095|RHOG_HUMAN,0.172611111111111,0.0812222222222222,Rho-related GTP-binding protein RhoG ,4,RHOG,1,24.6,1059d,1059,1.17961111111111,0.716777777777778
sp|P84098|RL19_HUMAN,0.12875,0.170416666666667,60S ribosomal protein L19 ,3,RPL19,1,13.5,1091a,1091,0.78875,0.507083333333333
sp|P84103|SRSF3_HUMAN,0.0166666666666667,0.096,Serine/arginine-rich splicing factor 3 ,2,SRSF3,1,41.1,193,193,0.413333333333333,0.334
sp|P98088|MUC5A_HUMAN,0.212401071958034,0.128959320984637,Mucin-5AC (Fragments) ,60,MUC5AC,1,25.8,1092a,1092,3.74813946858251,2.30891712689181
sp|P98160|PGBM_HUMAN,0.294563172043011,0.143689516129032,Basement membrane-specific heparan sulfate proteoglycan core protein ,25,HSPG2,1,10,1093a,1093,1.53414650537634,0.692439516129032
sp|P99999|CYC_HUMAN,0,0.085,Cytochrome c ,2,CYCS,1,18.8,194,194,0.546666666666667,0.325
sp|Q00059|TFAM_HUMAN,0.199333333333333,0.0693333333333333,Transcription factor A; mitochondrial ,5,TFAM,1,31.7,1094a,1094,0.447333333333333,0.187333333333333
sp|Q00325-2|MPCP_HUMAN,0.00541081081081082,0.00618378378378379,Isoform B of Phosphate carrier protein; mitochondrial ,10,SLC25A3,1,29.4,1095a,1095,0.303789189189189,0.161383783783784
sp|Q00341-2|VIGLN_HUMAN,0.2775,0.0725,Isoform 2 of Vigilin ,3,HDLBP,0.9994,1.4,663b,663,0.8225,0.1825
sp|Q00535-2|CDK5_HUMAN,0.0782857142857142,0.105857142857143,Isoform 2 of Cyclin-dependent kinase 5 ,2,CDK5,0.007,0,609s,609,0.660285714285714,0.409857142857143
sp|Q00610-2|CLH1_HUMAN,0.0293020937188434,0.00938933200398803,Isoform 2 of Clathrin heavy chain 1 ,35,CLTC,1,26.9,1096a,1096,0.744596211365902,0.370271684945164
sp|Q00688|FKBP3_HUMAN,0.0707142857142857,0.0345238095238095,Peptidyl-prolyl cis-trans isomerase FKBP3 ,4,FKBP3,1,21.4,1097a,1097,0.590714285714286,0.321190476190476
sp|Q00765|REEP5_HUMAN,0.0833333333333333,0.085,Receptor expression-enhancing protein 5 ,2,REEP5,1,9,1098a,1098,0.326666666666667,0.195
sp|Q00839-2|HNRPU_HUMAN,0.123231182795699,0.00873655913978494,Isoform Short of Heterogeneous nuclear ribonucleoprotein U ,12,HNRNPU,1,21.2,1099a,1099,0.477102150537634,0.312930107526882
sp|Q01081-2|U2AF1_HUMAN,0.15,0.025,Isoform 2 of Splicing factor U2AF 35 kDa subunit ,1,U2AF1,0.6259,4.8,2874,2874,0.63,0.235
sp|Q01082|SPTB2_HUMAN,0.00332887700534762,0.0185160427807487,Spectrin beta chain; non-erythrocytic 1 ,20,SPTBN1,1,16.8,1100a,1100,0.598034759358289,0.30557486631016
sp|Q01130|SRSF2_HUMAN,0.00166666666666665,0.025,Serine/arginine-rich splicing factor 2 ,1,SRSF2,1,11.3,196,196,0.275,0.111666666666667
sp|Q01433-2|AMPD2_HUMAN,0.0216666666666667,0.0216666666666667,Isoform Ex1A-2-3 of AMP deaminase 2 ,2,AMPD2,1,3.3,1101a,1101,0.558333333333333,0.191666666666667
sp|Q01518-2|CAP1_HUMAN,0.143,0.0565,Isoform 2 of Adenylyl cyclase-associated protein 1 ,4,CAP1,1,14.8,1102a,1102,0.717,0.4215
sp|Q01546|K22O_HUMAN,0.0331985294117647,0.00305147058823529,Keratin; type II cytoskeletal 2 oral ,3,KRT76,0.9979,6.7,607j,607,0.245551470588235,0.100698529411765
sp|Q01628|IFM3_HUMAN,0.0614285714285714,0.136428571428571,Interferon-induced transmembrane protein 3 ,2,IFITM3,1,36.6,1103a,1103,0.641428571428571,0.546428571428571
sp|Q01650|LAT1_HUMAN,0.0357142857142858,0.0535714285714285,Large neutral amino acids transporter small subunit 1 ,4,SLC7A5,1,16.2,1104a,1104,0.81,0.375
sp|Q01813|PFKAP_HUMAN,0.0130027173913043,0.0516168478260869,ATP-dependent 6-phosphofructokinase; platelet type ,14,PFKP,1,20.2,1105a,1105,0.706127717391304,0.310991847826087
sp|Q01814-5|AT2B2_HUMAN,0.235,0.0641666666666667,Isoform YB of Plasma membrane calcium-transporting ATPase 2 ,5,ATP2B2,0.9957,7.3,743c,743,1.00833333333333,0.540833333333333
sp|Q01973|ROR1_HUMAN,0.2425,0.24625,Tyrosine-protein kinase transmembrane receptor ROR1 ,4,ROR1,1,6.4,1107a,1107,1.4675,0.82875
sp|Q02218-2|ODO1_HUMAN,0.10625,0.05875,Isoform 2 of 2-oxoglutarate dehydrogenase; mitochondrial ,7,OGDH,1,10,1108a,1108,0.58875,0.27625
sp|Q02241-2|KIF23_HUMAN,0.18625,0.1125,Isoform 2 of Kinesin-like protein KIF23 ,5,KIF23,1,12,1109a,1109,0.65625,0.3425
sp|Q02241|KIF23_HUMAN,0.13375,0.1,Kinesin-like protein KIF23 ,4,KIF23,0.041,0,1109c,1109,0.70875,0.355
sp|Q02252-2|MMSA_HUMAN,0.14,0.01,Isoform 2 of Methylmalonate-semialdehyde dehydrogenase [acylating]; mitochondrial ,2,ALDH6A1,1,5,1110a,1110,0.27,0.16
sp|Q02543|RL18A_HUMAN,0.1075,0.00799999999999998,60S ribosomal protein L18a ,4,RPL18A,1,37.6,1111a,1111,0.5045,0.289
sp|Q02750|MP2K1_HUMAN,0.0757142857142857,0.0371428571428571,Dual specificity mitogen-activated protein kinase kinase 1 ,4,MAP2K1,1,13.2,1112a,1112,0.425714285714286,0.207142857142857
sp|Q02790|FKBP4_HUMAN,0.00333333333333333,0.0175,Peptidyl-prolyl cis-trans isomerase FKBP4 ,3,FKBP4,1,9.6,1113a,1113,0.436666666666667,0.2625
sp|Q02809|PLOD1_HUMAN,0.0483333333333333,0.055,Procollagen-lysine;2-oxoglutarate 5-dioxygenase 1 ,3,PLOD1,1,8.9,1114a,1114,0.451666666666667,0.165
sp|Q02818|NUCB1_HUMAN,0.0325,0.005,Nucleobindin-1 ,2,NUCB1,1,8,1115a,1115,0.3975,0.245
sp|Q02878|RL6_HUMAN,0.0417052631578947,0.0199578947368421,60S ribosomal protein L6 ,11,RPL6,1,36.5,726c,726,0.587494736842105,0.306357894736842
sp|Q02880-2|TOP2B_HUMAN,0.00340277777777775,0.0255555555555556,Isoform Beta-1 of DNA topoisomerase 2-beta ,5,TOP2B,1,6.2,674b,674,0.452152777777778,0.235555555555556
sp|Q02978|M2OM_HUMAN,0.043375,0.05325,Mitochondrial 2-oxoglutarate/malate carrier protein ,7,SLC25A11,1,27.7,1116a,1116,0.415375,0.30075
sp|Q03113|GNA12_HUMAN,0.148035714285714,0.134821428571429,Guanine nucleotide-binding protein subunit alpha-12 ,2,GNA12,0.9998,10,592h,592,1.70946428571429,1.13767857142857
sp|Q03135-2|CAV1_HUMAN,0.00500000000000006,0.0708333333333333,Isoform 2 of Caveolin-1 ,1,CAV1,0.0295,0,1117b,1117,0.715,0.405833333333333
sp|Q03135|CAV1_HUMAN,0.0856428571428571,0.0445,Caveolin-1 ,3,CAV1,1,33.7,1117a,1117,0.991357142857143,0.4855
sp|Q03252|LMNB2_HUMAN,0.0766666666666667,0.055,Lamin-B2 ,4,LMNB2,1,10.2,198,198,0.383333333333333,0.155
sp|Q03405|UPAR_HUMAN,0.24125,0.218333333333333,Urokinase plasminogen activator surface receptor ,3,PLAUR,1,22.1,1119a,1119,1.03125,0.711666666666667
sp|Q03518|TAP1_HUMAN,0.00499999999999998,0.015,Antigen peptide transporter 1 ,2,TAP1,0.9981,2.1,1517b,1517,0.405,0.135
sp|Q04206-2|TF65_HUMAN,0.1025,0.0825,Isoform 2 of Transcription factor p65 ,2,RELA,1,15.7,1121a,1121,0.5925,0.2675
sp|Q04323-2|UBXN1_HUMAN,0.01,0.035,Isoform 2 of UBX domain-containing protein 1 ,2,UBXN1,1,10.7,199,199,0.7,0.395
sp|Q04637-3|IF4G1_HUMAN,0.0291875,0.0420625,Isoform B of Eukaryotic translation initiation factor 4 gamma 1 ,13,EIF4G1,1,12,1122a,1122,0.3751875,0.2610625
sp|Q04760-2|LGUL_HUMAN,0.0820833333333333,0.00416666666666668,Isoform 2 of Lactoylglutathione lyase ,3,GLO1,1,24.3,201,201,0.634583333333333,0.369166666666667
sp|Q04837|SSBP_HUMAN,0.0951111111111111,0.0305555555555555,Single-stranded DNA-binding protein; mitochondrial ,4,SSBP1,1,38.5,1123a,1123,0.527111111111111,0.240555555555556
sp|Q04917|1433F_HUMAN,0.0250909090909092,0.0491272727272727,14-3-3 protein eta ,6,YWHAH,1,25.6,1029f,1029,0.843090909090909,0.453672727272727
sp|Q05639|EF1A2_HUMAN,0.000996902281047596,0.0288834131230639,Elongation factor 1-alpha 2 ,12,EEF1A2,1,27.6,1069b,1069,0.392883694733878,0.191713601802309
sp|Q05655-2|KPCD_HUMAN,0.1475,0.165,Isoform 2 of Protein kinase C delta type ,1,PRKCD,0.9799,1.2,2267,2267,0.3275,0.325
sp|Q06203|PUR1_HUMAN,0.075,0.1625,Amidophosphoribosyltransferase ,1,PPAT,0.9865,1.9,1965,1965,0.635,0.4625
sp|Q06210-2|GFPT1_HUMAN,0.00685714285714284,0.0281428571428572,Isoform 2 of Glutamine--fructose-6-phosphate aminotransferase [isomerizing] 1 ,9,GFPT1,1,17.9,1125a,1125,0.523857142857143,0.268857142857143
sp|Q06278|AOXA_HUMAN,0.07,0.065,Aldehyde oxidase ,2,AOX1,0.0042,0,1138b,1138,1.16,0.6075
sp|Q06323-2|PSME1_HUMAN,0.347916666666667,0.27125,Isoform 2 of Proteasome activator complex subunit 1 ,5,PSME1,1,28.3,1126a,1126,0.810416666666667,0.55875
sp|Q06830|PRDX1_HUMAN,0.00983720930232554,0.00119476744186045,Peroxiredoxin-1 ,13,PRDX1,1,61.3,202,202,0.507837209302326,0.26305523255814
sp|Q07020|RL18_HUMAN,0.00499999999999998,0.00875000000000001,60S ribosomal protein L18 ,3,RPL18,1,32.9,1127a,1127,0.47,0.27875
sp|Q07021|C1QBP_HUMAN,0.005,0,Complement component 1 Q subcomponent-binding protein; mitochondrial ,1,C1QBP,1,9.6,1128a,1128,0.375,0.25
sp|Q07065|CKAP4_HUMAN,0.00326951951951951,0.0488813813813814,Cytoskeleton-associated protein 4 ,22,CKAP4,1,43.7,1129a,1129,0.468674924924925,0.258340840840841
sp|Q07817-2|B2CL1_HUMAN,0.025,0.015,Isoform Bcl-X(S) of Bcl-2-like protein 1 ,1,BCL2L1,0.9852,5.3,2130,2130,0.315,0.115
sp|Q07866-10|KLC1_HUMAN,0.12375,0.04875,Isoform D of Kinesin light chain 1 ,3,KLC1,1,5.7,1516b,1516,0.53875,0.28875
sp|Q07955-2|SRSF1_HUMAN,0.0403968253968254,0.00547619047619047,Isoform ASF-2 of Serine/arginine-rich splicing factor 1 ,5,SRSF1,1,36.3,1131a,1131,0.368174603174603,0.211190476190476
sp|Q07960|RHG01_HUMAN,0.0673809523809524,0.0326190476190476,Rho GTPase-activating protein 1 ,4,ARHGAP1,1,8,1132a,1132,0.425952380952381,0.224047619047619
sp|Q08209-2|PP2BA_HUMAN,0.0025,0.07125,Isoform 2 of Serine/threonine-protein phosphatase 2B catalytic subunit alpha isoform ,3,PPP3CA,1,22.7,1133a,1133,0.5025,0.14125
sp|Q08211|DHX9_HUMAN,0.0663666666666667,0.0356333333333334,ATP-dependent RNA helicase A ,16,DHX9,1,18.3,1134a,1134,0.465966666666667,0.263966666666667
sp|Q08257|QOR_HUMAN,0.1295,0.101,Quinone oxidoreductase ,4,CRYZ,1,14,1135a,1135,0.3755,0.309
sp|Q08380|LG3BP_HUMAN,1.35584249084249,0.236904761904762,Galectin-3-binding protein ,15,LGALS3BP,1,44.6,1136a,1136,5.64441391941392,0.996428571428571
sp|Q08431-3|MFGM_HUMAN,0.248607594936709,0.14879746835443,Isoform 3 of Lactadherin ,20,MFGE8,0.1683,58.8,1137b,1137,3.61443037974684,2.71082278481013
sp|Q08431|MFGM_HUMAN,0.0741083373148592,0.0229377687529861,Lactadherin ,24,MFGE8,1,60.2,1137a,1137,3.77817427138079,2.82761168179646
sp|Q08722-2|CD47_HUMAN,0.138571428571429,0.0414285714285714,Isoform OA3-293 of Leukocyte surface antigen CD47 ,4,CD47,1,9.6,1138a,1138,1.40142857142857,0.842857142857143
sp|Q08752|PPID_HUMAN,0.235,0.225,Peptidyl-prolyl cis-trans isomerase D ,2,PPID,1,8.4,809c,809,0.615,0.445
sp|Q08945|SSRP1_HUMAN,0.0783636363636364,0.0291363636363637,FACT complex subunit SSRP1 ,7,SSRP1,1,11.7,1139a,1139,0.495636363636364,0.241863636363636
sp|Q08999|RBL2_HUMAN,1.055,0.235,Retinoblastoma-like protein 2 ,1,RBL2,0.9777,4.4,2296a,2296,2.975,1.585
sp|Q08AM6|VAC14_HUMAN,0.1075,0.1025,Protein VAC14 homolog ,2,VAC14,1,5.1,1140a,1140,0.6225,0.2825
sp|Q08J23-2|NSUN2_HUMAN,0.0541666666666667,0.0485416666666667,Isoform 2 of tRNA (cytosine(34)-C(5))-methyltransferase ,7,NSUN2,1,9.2,1141a,1141,0.419166666666667,0.155208333333333
sp|Q09160|1A80_HUMAN,0.15875,0.1625,HLA class I histocompatibility antigen; A-80 alpha chain ,3,HLA-A,0.0094,0,571n,571,0.89625,0.5425
sp|Q09161|NCBP1_HUMAN,0.145,0.24,Nuclear cap-binding protein subunit 1 ,2,NCBP1,1,3.7,1142a,1142,0.465,0.35
sp|Q09666|AHNK_HUMAN,0.088501909854851,0.0109209320091673,Neuroblast differentiation-associated protein AHNAK ,93,AHNAK,1,37.7,1143a,1143,0.770770817417876,0.428988158899924
sp|Q0VD83-2|APOBR_HUMAN,0.86,0.72,Isoform 2 of Apolipoprotein B receptor ,1,APOBR,0.9713,3.4,2358,2358,2,1.52
sp|Q10469|MGAT2_HUMAN,0.0283333333333333,0.0508333333333334,Alpha-1;6-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase ,2,MGAT2,1,5.4,1145a,1145,0.891666666666667,0.344166666666667
sp|Q10567-2|AP1B1_HUMAN,0.0485,0.0595,Isoform B of AP-1 complex subunit beta-1 ,6,AP1B1,1,7.4,1060b,1060,0.9035,0.4955
sp|Q12765-2|SCRN1_HUMAN,0.0225,0.105,Isoform 2 of Secernin-1 ,2,SCRN1,1,15,204,204,0.4625,0.315
sp|Q12768|STRUM_HUMAN,0.055,0.015,WASH complex subunit strumpellin ,2,KIAA0196,0.0059,0,878g,878,0.395,0.135
sp|Q12769|NU160_HUMAN,0.0783333333333333,0.055,Nuclear pore complex protein Nup160 ,5,NUP160,1,4.3,1146a,1146,0.461666666666667,0.165
sp|Q12797-10|ASPH_HUMAN,0.00166666666666666,0.0420833333333333,Isoform 10 of Aspartyl/asparaginyl beta-hydroxylase ,3,ASPH,1,9.3,1147a,1147,0.248333333333333,0.144583333333333
sp|Q12805-3|FBLN3_HUMAN,0.285,1.305,Isoform 3 of EGF-containing fibulin-like extracellular matrix protein 1 ,1,EFEMP1,0.3209,37,3083,3083,0.315,1.915
sp|Q12846|STX4_HUMAN,0.412083333333333,0.29,Syntaxin-4 ,3,STX4,1,20.9,1148a,1148,1.18541666666667,0.92
sp|Q12874|SF3A3_HUMAN,0.00749999999999999,0.015,Splicing factor 3A subunit 3 ,2,SF3A3,1,6,1149a,1149,0.2375,0.065
sp|Q12882|DPYD_HUMAN,0.035,0.145,Dihydropyrimidine dehydrogenase [NADP(+)] ,1,DPYD,0.9826,0.8,2219,2219,0.405,0.185
sp|Q12904-2|AIMP1_HUMAN,0.102916666666667,0.0495833333333333,Isoform 2 of Aminoacyl tRNA synthase complex-interacting multifunctional protein 1 ,5,AIMP1,1,21.2,916c,916,0.589583333333333,0.382916666666667
sp|Q12906-2|ILF3_HUMAN,0.106428571428571,0.0378571428571429,Isoform 2 of Interleukin enhancer-binding factor 3 ,7,ILF3,1,17.4,1153a,1153,0.486428571428571,0.226428571428571
sp|Q12907|LMAN2_HUMAN,0,0.03125,Vesicular integral-membrane protein VIP36 ,6,LMAN2,1,23.6,1154a,1154,0.24,0.140416666666667
sp|Q12913|PTPRJ_HUMAN,0.32,0.014,Receptor-type tyrosine-protein phosphatase eta ,6,PTPRJ,1,5.8,1155a,1155,1.144,0.624
sp|Q12931-2|TRAP1_HUMAN,0.0175359195402299,0.11673132183908,Isoform 2 of Heat shock protein 75 kDa; mitochondrial ,10,TRAP1,1,19,632d,632,0.682119252873563,0.465352011494253
sp|Q12965|MYO1E_HUMAN,0.26,0.0525,Unconventional myosin-Ie ,3,MYO1E,0.9959,1.4,1568b,1568,0.56,0.0775
sp|Q12979-2|ABR_HUMAN,0.2,0.065,Isoform Short of Active breakpoint cluster region-related protein ,3,ABR,1,6.8,1156a,1156,0.35,0.265
sp|Q13011|ECH1_HUMAN,0.026,0.0201666666666666,Delta(3;5)-Delta(2;4)-dienoyl-CoA isomerase; mitochondrial ,3,ECH1,1,13.1,702b,702,0.436,0.248166666666667
sp|Q13045-2|FLII_HUMAN,0.165833333333333,0.031,Isoform 2 of Protein flightless-1 homolog ,5,FLII,1,7.9,1158a,1158,0.605833333333333,0.369
sp|Q13085-2|ACACA_HUMAN,0.14,0.035,Isoform 2 of Acetyl-CoA carboxylase 1 ,2,ACACA,1,2.2,1160a,1160,0.45,0.325
sp|Q13111-2|CAF1A_HUMAN,0.1375,0.00750000000000001,Isoform 2 of Chromatin assembly factor 1 subunit A ,1,CHAF1A,0.9992,4.8,1804,1804,0.4625,0.2525
sp|Q13131-2|AAPK1_HUMAN,0.151666666666667,0.276666666666667,Isoform 2 of 5'-AMP-activated protein kinase catalytic subunit alpha-1 ,2,PRKAA1,1,3.6,205,205,0.561666666666667,0.406666666666667
sp|Q13144|EI2BE_HUMAN,0.11,0.2,Translation initiation factor eIF-2B subunit epsilon ,1,EIF2B5,0.9923,2.1,1867a,1867,0.34,0.26
sp|Q13148|TADBP_HUMAN,0.055,0.145,TAR DNA-binding protein 43 ,2,TARDBP,0.9999,8.2,1161a,1161,0.595,0.355
sp|Q13151|ROA0_HUMAN,0.024375,0.0242361111111111,Heterogeneous nuclear ribonucleoprotein A0 ,3,HNRNPA0,1,7.2,206,206,0.225625,0.107986111111111
sp|Q13162|PRDX4_HUMAN,0.0212373737373738,0.0656060606060606,Peroxiredoxin-4 ,6,PRDX4,1,33.9,1163a,1163,0.429873737373737,0.233939393939394
sp|Q13177|PAK2_HUMAN,0.0875,0.0125,Serine/threonine-protein kinase PAK 2 ,2,PAK2,1,5.5,1164a,1164,0.4875,0.1625
sp|Q13185|CBX3_HUMAN,0.00749999999999999,0.015,Chromobox protein homolog 3 ,2,CBX3,1,27.3,1165a,1165,0.2125,0.125
sp|Q13200-2|PSMD2_HUMAN,0.0324404761904762,0.0158928571428572,Isoform 2 of 26S proteasome non-ATPase regulatory subunit 2 ,11,PSMD2,1,15.8,1166a,1166,0.53327380952381,0.246607142857143
sp|Q13217|DNJC3_HUMAN,0.065,0.005,DnaJ homolog subfamily C member 3 ,2,DNAJC3,1,4,207,207,0.245,0.075
sp|Q13242|SRSF9_HUMAN,0.19625,0.07125,Serine/arginine-rich splicing factor 9 ,5,SRSF9,1,28.1,1167a,1167,0.71125,0.34125
sp|Q13243-3|SRSF5_HUMAN,0.015,0.0326666666666666,Isoform SRP40-4 of Serine/arginine-rich splicing factor 5 ,2,SRSF5,0.9958,16.9,1168b,1168,0.585,0.229333333333333
sp|Q13247-3|SRSF6_HUMAN,0.0161111111111111,0.0111111111111111,Isoform SRP55-3 of Serine/arginine-rich splicing factor 6 ,4,SRSF6,1,15.2,1168a,1168,0.479444444444444,0.265555555555556
sp|Q13257|MD2L1_HUMAN,0.42,0.49,Mitotic spindle assembly checkpoint protein MAD2A ,1,MAD2L1,0.9852,7.8,2133,2133,0.46,0.64
sp|Q13263|TIF1B_HUMAN,0.1,0.0414285714285714,Transcription intermediary factor 1-beta ,10,TRIM28,1,15.2,1169a,1169,0.387857142857143,0.237142857142857
sp|Q13308-2|PTK7_HUMAN,0.115444444444444,0.0348333333333333,Isoform 2 of Inactive tyrosine-protein kinase 7 ,4,PTK7,1,3.3,878c,878,0.693444444444444,0.431833333333333
sp|Q13310-2|PABP4_HUMAN,0.0461538461538462,0.0523076923076923,Isoform 2 of Polyadenylate-binding protein 4 ,10,PABPC4,1,18.7,680b,680,0.436153846153846,0.257692307692308
sp|Q13330-2|MTA1_HUMAN,0.035,0.1,Isoform Short of Metastasis-associated protein MTA1 ,2,MTA1,0.0084,0,524b,524,0.365,0.29
sp|Q13332-2|PTPRS_HUMAN,0.204,0.0546666666666667,Isoform PTPS-MEA of Receptor-type tyrosine-protein phosphatase S ,3,PTPRS,0.968,1.6,1109b,1109,0.646,0.228666666666667
sp|Q13347|EIF3I_HUMAN,0.13875,0.0475,Eukaryotic translation initiation factor 3 subunit I ,5,EIF3I,1,16.6,1172a,1172,0.55125,0.3575
sp|Q13362-5|2A5G_HUMAN,0.16,0.29,Isoform 5 of Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit gamma isoform ,2,PPP2R5C,0.9999,6.3,1729a,1729,0.62,0.41
sp|Q13363-2|CTBP1_HUMAN,0.0575,0.3925,Isoform 2 of C-terminal-binding protein 1 ,2,CTBP1,1,21,1173a,1173,0.2675,0.4925
sp|Q13404-1|UB2V1_HUMAN,0.0816666666666666,0.03375,Isoform 1 of Ubiquitin-conjugating enzyme E2 variant 1 ,3,UBE2V1,0.9993,32.4,1174a,1174,0.811666666666667,0.38625
sp|Q13404-6|UB2V1_HUMAN,0.24,0.0175,Isoform 4 of Ubiquitin-conjugating enzyme E2 variant 1 ,2,UBE2V1,0.005,0,1174e,1174,0.92,0.3825
sp|Q13409-2|DC1I2_HUMAN,0.0575,0.06,Isoform 2B of Cytoplasmic dynein 1 intermediate chain 2 ,1,DYNC1I2,1,5.4,1175a,1175,0.3375,0.16
sp|Q13423|NNTM_HUMAN,0.0297953964194373,0.0406393861892583,NAD(P) transhydrogenase; mitochondrial ,18,NNT,1,18.1,1177a,1177,0.571969309462916,0.327595907928389
sp|Q13425-2|SNTB2_HUMAN,0.66,0.225,Isoform 2 of Beta-2-syntrophin ,2,SNTB2,1,28.1,1178a,1178,1.54,2.025
sp|Q13428-2|TCOF_HUMAN,0.42,0.225,Isoform 2 of Treacle protein ,1,TCOF1,0.9865,0.7,1969,1969,0.69,0.505
sp|Q13435|SF3B2_HUMAN,0.013,0.0315,Splicing factor 3B subunit 2 ,4,SF3B2,1,7.3,1179a,1179,0.353,0.1465
sp|Q13443|ADAM9_HUMAN,0.0658333333333333,0.2,Disintegrin and metalloproteinase domain-containing protein 9 ,2,ADAM9,1,6.8,1181a,1181,1.46083333333333,1.06
sp|Q13445|TMED1_HUMAN,0.1625,0.035,Transmembrane emp24 domain-containing protein 1 ,1,TMED1,0.9997,15.4,1765a,1765,0.3725,0.185
sp|Q13501|SQSTM_HUMAN,0.0216666666666666,0.085,Sequestosome-1 ,3,SQSTM1,1,16.8,1182a,1182,0.425,0.221666666666667
sp|Q13509|TBB3_HUMAN,0.0486241841291652,0.0123187907935418,Tubulin beta-3 chain ,17,TUBB3,1,39.8,1070c,1070,0.528136379251116,0.288656818962556
sp|Q13530|SERC3_HUMAN,0.743157894736842,0.572260061919505,Serine incorporator 3 ,8,SERINC3,1,20.8,1183a,1183,3.06684210526316,2.59068111455108
sp|Q13555-10|KCC2G_HUMAN,0.0525,0.12875,Isoform 10 of Calcium/calmodulin-dependent protein kinase type II subunit gamma ,2,CAMK2G,0.0067,0,1403g,1403,0.8625,0.46125
