"Protein","Entry_Num","Probability","Coverage","Independent_Spectra","Percent_Spectrum_ID","Protein_Group","Unique_Peptides","Ratio_130.129_Rep1","Ratio_131.129_Rep1","Ratio_130.129_Rep2","Ratio_131.129_Rep2","Description","Gene_Name","Ratio_130.129","Ratio_131.129","SD_130.129","SD_131.129"
"sp|P51665|PSMD7_HUMAN","946a",1,20.6,7,0.006,"946",2,0.71,0.3,0.43,0.25,"26S proteasome non-ATPase regulatory subunit 7 ","PSMD7",0.57,0.275,0.14,0.025
"sp|P51784|UBP11_HUMAN","2242",0.9812,1.1,4,0.004,"2242",1,2.22,0.91,0.85,0.73,"Ubiquitin carboxyl-terminal hydrolase 11 ","USP11",1.535,0.82,0.685,0.09
"sp|P51790-4|CLCN3_HUMAN","2286",0.9786,1.1,4,0.004,"2286",1,0.41,0.42,0.4,0.1,"Isoform 3 of H(+)/Cl(-) exchange transporter 3 ","CLCN3",0.405,0.26,0.00499999999999998,0.16
"sp|P51858-2|HDGF_HUMAN","153",1,16.3,15,0.015,"153",2,0.76,0.56,0.73,0.18,"Isoform 2 of Hepatoma-derived growth factor ","HDGF",0.745,0.37,0.015,0.19
"sp|P51965-2|UB2E1_HUMAN","2125",0.9852,5,4,0.004,"2125",1,0.65,0.24,0.16,0.29,"Isoform 2 of Ubiquitin-conjugating enzyme E2 E1 ","UBE2E1",0.405,0.265,0.245,0.025
"sp|P51970|NDUA8_HUMAN","948a",1,11.7,6,0.005,"948",1,0.22,0.12,0.19,0.1,"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 8 ","NDUFA8",0.205,0.11,0.015,0.01
"sp|P51991-2|ROA3_HUMAN","154",1,13.2,36,0.054,"154",5,0.306923076923077,0.184615384615385,0.2925,0.1825,"Isoform 2 of Heterogeneous nuclear ribonucleoprotein A3 ","HNRNPA3",0.299711538461539,0.183557692307692,0.00721153846153846,0.0010576923076923
"sp|P52272-2|HNRPM_HUMAN","949a",1,28.9,121,0.126,"949",15,0.350454545454545,0.203636363636364,0.368095238095238,0.186666666666667,"Isoform 2 of Heterogeneous nuclear ribonucleoprotein M ","HNRNPM",0.359274891774892,0.195151515151515,0.00882034632034631,0.00848484848484848
"sp|P52292|IMA1_HUMAN","950a",1,21.2,38,0.039,"950",5,0.465714285714286,0.325714285714286,0.383333333333333,0.155,"Importin subunit alpha-1 ","KPNA2",0.42452380952381,0.240357142857143,0.0411904761904762,0.0853571428571429
"sp|P52294|IMA5_HUMAN","484b",0.9997,6.1,4,0.004,"484",2,0.85,0.63,3.83,0.04,"Importin subunit alpha-5 ","KPNA1",2.34,0.335,1.49,0.295
"sp|P52565|GDIR1_HUMAN","952a",1,25.9,28,0.029,"952",5,0.946666666666667,0.495,0.618,0.328,"Rho GDP-dissociation inhibitor 1 ","ARHGDIA",0.782333333333333,0.4115,0.164333333333333,0.0835
"sp|P52566|GDIR2_HUMAN","953a",1,36.7,45,0.048,"953",4,0.806,0.559,0.794444444444445,0.54,"Rho GDP-dissociation inhibitor 2 ","ARHGDIB",0.800222222222222,0.5495,0.00577777777777777,0.00950000000000001
"sp|P52597|HNRPF_HUMAN","821b",1,13,36,0.033,"821",6,0.399,0.173,0.467,0.179,"Heterogeneous nuclear ribonucleoprotein F ","HNRNPF",0.433,0.176,0.034,0.00299999999999999
"sp|P52701-3|MSH6_HUMAN","954a",1,7.8,12,0.013,"954",6,0.546,0.222,0.74,1.03,"Isoform 3 of DNA mismatch repair protein Msh6 ","MSH6",0.643,0.626,0.097,0.404
"sp|P52732|KIF11_HUMAN","156",1,4.6,7,0.007,"156",2,0.31,0.11,0.315,0.28,"Kinesin-like protein KIF11 ","KIF11",0.3125,0.195,0.0025,0.085
"sp|P52758|UK114_HUMAN","1950",0.9865,11.7,4,0.004,"1950",1,0.43,0.67,0.52,0.38,"Ribonuclease UK114 ","HRSP12",0.475,0.525,0.045,0.145
"sp|P52789|HXK2_HUMAN","741b",1,12.4,39,0.036,"741",8,0.356,0.308,0.482,0.31,"Hexokinase-2 ","HK2",0.419,0.309,0.063,0.001
"sp|P52815|RM12_HUMAN","1701b",0.9998,18.2,15,0.009,"1701",2,0.495,0.22,0.386,0.342,"39S ribosomal protein L12; mitochondrial ","MRPL12",0.4405,0.281,0.0545,0.061
"sp|P52907|CAZA1_HUMAN","955a",1,14.3,26,0.027,"955",3,1.55333333333333,0.36,0.776,0.48,"F-actin-capping protein subunit alpha-1 ","CAPZA1",1.16466666666667,0.42,0.388666666666667,0.06
"sp|P52948-5|NUP98_HUMAN","956a",1,4,8,0.008,"956",3,0.563333333333333,0.333333333333333,0.18,0.28,"Isoform 5 of Nuclear pore complex protein Nup98-Nup96 ","NUP98",0.371666666666667,0.306666666666667,0.191666666666667,0.0266666666666666
"sp|P53004|BIEA_HUMAN","157",1,6.4,8,0.009,"157",2,0.32,0.15,0.23,0.07,"Biliverdin reductase A ","BLVRA",0.275,0.11,0.045,0.04
"sp|P53007|TXTP_HUMAN","957a",1,12.5,13,0.014,"957",2,0.32,0.1,0.305,0.1,"Tricarboxylate transport protein; mitochondrial ","SLC25A1",0.3125,0.1,0.00749999999999998,0
"sp|P53350|PLK1_HUMAN","958a",1,9.1,9,0.01,"958",2,0.61,0.45,1.065,0.55,"Serine/threonine-protein kinase PLK1 ","PLK1",0.8375,0.5,0.2275,0.05
"sp|P53367-2|ARFP1_HUMAN","959a",1,9.3,14,0.015,"959",2,0.56,0.54,0.62,0.37,"Isoform A of Arfaptin-1 ","ARFIP1",0.59,0.455,0.03,0.085
"sp|P53396-2|ACLY_HUMAN","960a",1,15.7,98,0.106,"960",16,0.568947368421053,0.286842105263158,0.602333333333333,0.255333333333333,"Isoform 2 of ATP-citrate synthase ","ACLY",0.585640350877193,0.271087719298246,0.0166929824561404,0.0157543859649123
"sp|P53597|SUCA_HUMAN","961a",1,22.5,26,0.028,"961",4,0.642,0.362,0.316666666666667,0.43,"Succinyl-CoA ligase [ADP/GDP-forming] subunit alpha; mitochondrial ","SUCLG1",0.479333333333333,0.396,0.162666666666667,0.034
"sp|P53618|COPB_HUMAN","962a",1,12.6,51,0.054,"962",9,0.697272727272727,0.404545454545455,0.77,0.405,"Coatomer subunit beta ","COPB1",0.733636363636364,0.404772727272727,0.0363636363636364,0.000227272727272715
"sp|P53621|COPA_HUMAN","740b",1,16.3,83,0.088,"740",16,0.607368421052632,0.268947368421053,0.485,0.2305,"Coatomer subunit alpha ","COPA",0.546184210526316,0.249723684210526,0.0611842105263158,0.0192236842105263
"sp|P53667-2|LIMK1_HUMAN","609l",0.8399,2.9,13,0.004,"609",1,1.785,1.375,1.32,0.663333333333333,"Isoform 2 of LIM domain kinase 1 ","LIMK1",1.5525,1.01916666666667,0.2325,0.355833333333333
"sp|P53675|CLH2_HUMAN","1096b",0.078,0,93,0,"1096",10,0.803125,0.308125,0.763846153846154,0.373846153846154,"Clathrin heavy chain 2 ","CLTCL1",0.783485576923077,0.340985576923077,0.0196394230769231,0.032860576923077
"sp|P53701|CCHL_HUMAN","158",1,6,9,0.01,"158",2,0.62,0.15,0.48,0.17,"Cytochrome c-type heme lyase ","HCCS",0.55,0.16,0.07,0.01
"sp|P53794|SC5A3_HUMAN","159",1,3.9,16,0.017,"159",1,1.45,0.66,0.95,0.606666666666667,"Sodium/myo-inositol cotransporter ","SLC5A3",1.2,0.633333333333333,0.25,0.0266666666666667
"sp|P53990-2|IST1_HUMAN","965a",1,18.8,54,0.057,"965",8,2.53545454545455,2.04,1.56142857142857,1.22642857142857,"Isoform 2 of IST1 homolog ","IST1",2.04844155844156,1.63321428571429,0.487012987012987,0.406785714285714
"sp|P53992|SC24C_HUMAN","966a",1,4.6,22,0.023,"966",5,0.41,0.2075,0.67,0.268333333333333,"Protein transport protein Sec24C ","SEC24C",0.54,0.237916666666667,0.13,0.0304166666666667
"sp|P53999|TCP4_HUMAN","967a",1,47.2,23,0.025,"967",5,0.394,0.134,1.045,0.753333333333333,"Activated RNA polymerase II transcriptional coactivator p15 ","SUB1",0.7195,0.443666666666667,0.3255,0.309666666666667
"sp|P54136|SYRC_HUMAN","969a",1,22.3,85,0.092,"969",13,0.396111111111111,0.273333333333333,0.579047619047619,0.291428571428571,"Arginine--tRNA ligase; cytoplasmic ","RARS",0.487579365079365,0.282380952380952,0.091468253968254,0.00904761904761905
"sp|P54577|SYYC_HUMAN","160",1,18.9,34,0.037,"160",7,0.432222222222222,0.238888888888889,0.398,0.31,"Tyrosine--tRNA ligase; cytoplasmic ","YARS",0.415111111111111,0.274444444444444,0.0171111111111111,0.0355555555555556
"sp|P54652|HSP72_HUMAN","664d",1,21.4,567,0.18,"664",13,1.74625,1.6305,1.99452631578947,1.65063157894737,"Heat shock-related 70 kDa protein 2 ","HSPA2",1.87038815789474,1.64056578947368,0.124138157894737,0.0100657894736842
"sp|P54709|AT1B3_HUMAN","970a",1,30.1,59,0.06,"970",8,1.37411764705882,0.692941176470588,0.839090909090909,0.408181818181818,"Sodium/potassium-transporting ATPase subunit beta-3 ","ATP1B3",1.10660427807487,0.550561497326203,0.267513368983957,0.142379679144385
"sp|P54725-2|RD23A_HUMAN","971b",0.9998,18.7,14,0.009,"971",3,0.733333333333333,0.51,1.6975,0.925,"Isoform 2 of UV excision repair protein RAD23 homolog A ","RAD23A",1.21541666666667,0.7175,0.482083333333333,0.2075
"sp|P54727|RD23B_HUMAN","971a",1,10.8,26,0.022,"971",5,0.832857142857143,0.654285714285714,0.958333333333333,0.516666666666667,"UV excision repair protein RAD23 homolog B ","RAD23B",0.895595238095238,0.58547619047619,0.0627380952380953,0.0688095238095238
"sp|P54753|EPHB3_HUMAN","801d",0.9999,3.6,34,0.011,"801",3,1.34333333333333,1.02555555555556,1.64,0.965,"Ephrin type-B receptor 3 ","EPHB3",1.49166666666667,0.995277777777778,0.148333333333333,0.0302777777777778
"sp|P54760|EPHB4_HUMAN","801b",1,6.7,43,0.028,"801",4,1.41,1.01777777777778,1.30666666666667,1,"Ephrin type-B receptor 4 ","EPHB4",1.35833333333333,1.00888888888889,0.0516666666666667,0.00888888888888895
"sp|P54762|EPHB1_HUMAN","801f",0.0252,0,45,0,"801",4,1.774,1.596,2.35571428571429,1.29428571428571,"Ephrin type-B receptor 1 ","EPHB1",2.06485714285714,1.44514285714286,0.290857142857143,0.150857142857143
"sp|P54819-2|KAD2_HUMAN","972a",1,18.4,17,0.014,"972",3,0.473333333333333,0.256666666666667,0.3225,0.1125,"Isoform 2 of Adenylate kinase 2; mitochondrial ","AK2",0.397916666666667,0.184583333333333,0.0754166666666667,0.0720833333333333
"sp|P54886-2|P5CS_HUMAN","161",1,11.2,38,0.039,"161",7,0.533,0.389,0.26,0.19,"Isoform Short of Delta-1-pyrroline-5-carboxylate synthase ","ALDH18A1",0.3965,0.2895,0.1365,0.0995
"sp|P55010|IF5_HUMAN","162",1,8.8,12,0.013,"162",2,0.58,1.145,0.973333333333333,0.643333333333333,"Eukaryotic translation initiation factor 5 ","EIF5",0.776666666666667,0.894166666666667,0.196666666666667,0.250833333333333
"sp|P55011|S12A2_HUMAN","973a",1,3.4,12,0.012,"973",3,1.04,0.895,0.54,0.34,"Solute carrier family 12 member 2 ","SLC12A2",0.79,0.6175,0.25,0.2775
"sp|P55060-3|XPO2_HUMAN","974a",1,25.6,121,0.124,"974",16,0.356842105263158,0.302631578947368,0.698333333333333,0.280555555555556,"Isoform 3 of Exportin-2 ","CSE1L",0.527587719298246,0.291593567251462,0.170745614035088,0.0110380116959064
"sp|P55072|TERA_HUMAN","975a",1,27.7,177,0.176,"975",17,0.638214285714286,0.336428571428571,0.752962962962963,0.320740740740741,"Transitional endoplasmic reticulum ATPase ","VCP",0.695588624338624,0.328584656084656,0.0573743386243387,0.00784391534391532
"sp|P55084|ECHB_HUMAN","976a",1,26.6,80,0.086,"976",10,0.431428571428571,0.17,0.316842105263158,0.164736842105263,"Trifunctional enzyme subunit beta; mitochondrial ","HADHB",0.374135338345865,0.167368421052632,0.0572932330827068,0.00263157894736842
"sp|P55145|MANF_HUMAN","977a",1,38.5,28,0.029,"977",7,0.495555555555556,0.283333333333333,0.698333333333333,0.258333333333333,"Mesencephalic astrocyte-derived neurotrophic factor ","MANF",0.596944444444444,0.270833333333333,0.101388888888889,0.0125
"sp|P55196-1|AFAD_HUMAN","978a",1,3.5,5,0.006,"978",3,2.31,2.075,2.12,0.02,"Isoform 2 of Afadin ","MLLT4",2.215,1.0475,0.095,1.0275
"sp|P55209-2|NP1L1_HUMAN","979a",1,13.3,37,0.035,"979",3,0.468333333333333,0.13,0.655,0.268333333333333,"Isoform 2 of Nucleosome assembly protein 1-like 1 ","NAP1L1",0.561666666666667,0.199166666666667,0.0933333333333334,0.0691666666666667
"sp|P55263-2|ADK_HUMAN","980a",1,9.3,11,0.009,"980",2,0.65,0.22,0.29,0.12,"Isoform 2 of Adenosine kinase ","ADK",0.47,0.17,0.18,0.05
"sp|P55265-2|DSRAD_HUMAN","164",1,6.9,13,0.014,"164",4,0.4,0.186666666666667,0.25,0.18,"Isoform 2 of Double-stranded RNA-specific adenosine deaminase ","ADAR",0.325,0.183333333333333,0.075,0.00333333333333334
"sp|P55268|LAMB2_HUMAN","981a",1,9.6,39,0.042,"981",10,0.958571428571429,0.431428571428571,0.652,0.366,"Laminin subunit beta-2 ","LAMB2",0.805285714285714,0.398714285714286,0.153285714285714,0.0327142857142857
"sp|P55735-2|SEC13_HUMAN","982a",1,23.2,10,0.011,"982",2,0.23,0.11,0.22,0.09,"Isoform 2 of Protein SEC13 homolog ","SEC13",0.225,0.1,0.005,0.01
"sp|P55769|NH2L1_HUMAN","165",1,39.8,45,0.049,"165",4,0.522,0.296,0.340909090909091,0.150909090909091,"NHP2-like protein 1 ","NHP2L1",0.431454545454545,0.223454545454545,0.0905454545454546,0.0725454545454545
"sp|P55786|PSA_HUMAN","983a",1,3.9,6,0.007,"983",2,0.595,0.345,0.84,0.29,"Puromycin-sensitive aminopeptidase ","NPEPPS",0.7175,0.3175,0.1225,0.0275
"sp|P55884-2|EIF3B_HUMAN","984a",1,12,25,0.027,"984",7,0.477142857142857,0.305714285714286,0.836666666666667,0.316666666666667,"Isoform 2 of Eukaryotic translation initiation factor 3 subunit B ","EIF3B",0.656904761904762,0.311190476190476,0.179761904761905,0.00547619047619047
"sp|P56182|RRP1_HUMAN","166",1,4.1,7,0.008,"166",2,0.23,0.1,0.355,0.205,"Ribosomal RNA processing protein 1 homolog A ","RRP1",0.2925,0.1525,0.0625,0.0525
"sp|P56192|SYMC_HUMAN","985a",1,16.3,35,0.037,"985",11,0.661,0.488,0.522222222222222,0.271111111111111,"Methionine--tRNA ligase; cytoplasmic ","MARS",0.591611111111111,0.379555555555556,0.0693888888888889,0.108444444444444
"sp|P56381|ATP5E_HUMAN","167",1,29.4,17,0.018,"167",2,0.276666666666667,0.183333333333333,0.44,0.245,"ATP synthase subunit epsilon; mitochondrial ","ATP5E",0.358333333333333,0.214166666666667,0.0816666666666667,0.0308333333333333
"sp|P56385|ATP5I_HUMAN","168",1,31.9,33,0.035,"168",2,0.33,0.15,1.0775,0.4225,"ATP synthase subunit e; mitochondrial ","ATP5I",0.70375,0.28625,0.37375,0.13625
"sp|P56556|NDUA6_HUMAN","169",1,22.5,9,0.009,"169",2,0.23,0.09,0.365,0.255,"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 6 ","NDUFA6",0.2975,0.1725,0.0675,0.0825
"sp|P57088|TMM33_HUMAN","986a",1,24.8,77,0.082,"986",4,0.311111111111111,0.281666666666667,0.497333333333333,0.298666666666667,"Transmembrane protein 33 ","TMEM33",0.404222222222222,0.290166666666667,0.0931111111111111,0.00849999999999998
"sp|P57678|GEMI4_HUMAN","987a",0.9987,1.4,22,0.011,"987",2,0.27,0.09,0.47,0.275,"Gem-associated protein 4 ","GEMIN4",0.37,0.1825,0.1,0.0925
"sp|P57740-2|NU107_HUMAN","988a",1,3.8,10,0.011,"988",2,0.33,0.185,0.33,0.1,"Isoform 2 of Nuclear pore complex protein Nup107 ","NUP107",0.33,0.1425,0,0.0425
"sp|P58107|EPIPL_HUMAN","1230b",0.9966,6.4,42,0.02,"1230",3,0.491666666666667,0.258333333333333,0.435,0.198333333333333,"Epiplakin ","EPPK1",0.463333333333333,0.228333333333333,0.0283333333333333,0.03
"sp|P58335-4|ANTR2_HUMAN","989a",1,11.2,12,0.013,"989",4,1.27,1.045,1.875,0.93,"Isoform 4 of Anthrax toxin receptor 2 ","ANTXR2",1.5725,0.9875,0.3025,0.0574999999999999
"sp|P59074|CHM4P_HUMAN","1528b",0.0147,0,10,0,"1528",2,2.295,1.45,1.92,1.255,"Putative charged multivesicular body protein 4B-like protein CHMP4BP1 ","CHMP4BP1",2.1075,1.3525,0.1875,0.0974999999999999
"sp|P59998-3|ARPC4_HUMAN","990a",1,20.2,49,0.053,"990",3,0.916,0.661,0.935833333333333,0.309166666666667,"Isoform 3 of Actin-related protein 2/3 complex subunit 4 ","ARPC4",0.925916666666667,0.485083333333333,0.00991666666666668,0.175916666666667
"sp|P60033|CD81_HUMAN","991a",1,27.1,69,0.074,"991",3,9.38083333333333,7.67666666666667,6.99785714285714,3.43714285714286,"CD81 antigen ","CD81",8.18934523809524,5.55690476190476,1.1914880952381,2.1197619047619
"sp|P60174-1|TPIS_HUMAN","992a",1,57,120,0.126,"992",9,0.690555555555556,0.357222222222222,0.781,0.4565,"Isoform 2 of Triosephosphate isomerase ","TPI1",0.735777777777778,0.406861111111111,0.0452222222222222,0.0496388888888889
"sp|P60228|EIF3E_HUMAN","993a",1,16.6,9,0.01,"993",3,0.42,0.23,1.25,0.69,"Eukaryotic translation initiation factor 3 subunit E ","EIF3E",0.835,0.46,0.415,0.23
"sp|P60660-2|MYL6_HUMAN","994a",1,54.5,141,0.146,"994",7,0.682222222222222,0.356296296296296,0.6488,0.43,"Isoform Smooth muscle of Myosin light polypeptide 6 ","MYL6",0.665511111111111,0.393148148148148,0.0167111111111111,0.0368518518518519
"sp|P60709|ACTB_HUMAN","995a",1,58.4,1695,1.128,"995",26,0.683601895734597,0.385687203791469,0.703333333333333,0.348599033816425,"Actin; cytoplasmic 1 ","ACTB",0.693467614533965,0.367143118803947,0.0098657187993681,0.018544084987522
"sp|P60763|RAC3_HUMAN","1059e",0.0336,0,95,0,"1059",5,1.6775,1.03,1.3524,0.8616,"Ras-related C3 botulinum toxin substrate 3 ","RAC3",1.51495,0.9458,0.16255,0.0842000000000001
"sp|P60842|IF4A1_HUMAN","996a",1,32,206,0.152,"996",15,0.390188679245283,0.19811320754717,0.392888888888889,0.225111111111111,"Eukaryotic initiation factor 4A-I ","EIF4A1",0.391538784067086,0.21161215932914,0.00135010482180295,0.0134989517819707
"sp|P60866-2|RS20_HUMAN","997a",1,25.2,21,0.022,"997",2,0.355,0.295,0.728,0.402,"Isoform 2 of 40S ribosomal protein S20 ","RPS20",0.5415,0.3485,0.1865,0.0535
"sp|P60891|PRPS1_HUMAN","679b",0.9995,11,23,0.012,"679",3,0.4525,0.31,0.7025,0.3575,"Ribose-phosphate pyrophosphokinase 1 ","PRPS1",0.5775,0.33375,0.125,0.02375
"sp|P60900-2|PSA6_HUMAN","998a",1,23.6,13,0.012,"998",3,2.75,0.37,0.9,0.35,"Isoform 2 of Proteasome subunit alpha type-6 ","PSMA6",1.825,0.36,0.925,0.00999999999999998
"sp|P60903|S10AA_HUMAN","171",1,34,60,0.065,"171",3,0.43,0.258,0.363333333333333,0.116666666666667,"Protein S100-A10 ","S100A10",0.396666666666667,0.187333333333333,0.0333333333333333,0.0706666666666667
"sp|P60953|CDC42_HUMAN","1059c",1,34.6,67,0.057,"1059",5,1.25416666666667,1.01583333333333,1.527,0.741,"Cell division control protein 42 homolog ","CDC42",1.39058333333333,0.878416666666667,0.136416666666667,0.137416666666667
"sp|P60981-2|DEST_HUMAN","172",1,25.9,24,0.042,"172",4,0.581,0.326,0.6025,0.37875,"Isoform 2 of Destrin ","DSTN",0.59175,0.352375,0.01075,0.026375
"sp|P61006|RAB8A_HUMAN","1045d",1,34.8,189,0.038,"1045",10,0.70551724137931,0.493103448275862,0.769428571428571,0.472,"Ras-related protein Rab-8A ","RAB8A",0.737472906403941,0.482551724137931,0.0319556650246305,0.0105517241379311
"sp|P61009|SPCS3_HUMAN","173",1,15.6,12,0.012,"173",2,4.485,2.29,0.655,0.23,"Signal peptidase complex subunit 3 ","SPCS3",2.57,1.26,1.915,1.03
"sp|P61011-2|SRP54_HUMAN","174",1,5.7,10,0.011,"174",3,0.763333333333333,0.383333333333333,0.48,0.26,"Isoform 2 of Signal recognition particle 54 kDa protein ","SRP54",0.621666666666667,0.321666666666667,0.141666666666667,0.0616666666666666
"sp|P61019-2|RAB2A_HUMAN","1045k",1,35.1,29,0.022,"1045",4,0.406666666666667,0.146666666666667,0.581666666666667,0.341666666666667,"Isoform 2 of Ras-related protein Rab-2A ","RAB2A",0.494166666666667,0.244166666666667,0.0875,0.0975
"sp|P61026|RAB10_HUMAN","1045c",1,40,216,0.098,"1045",12,0.7628125,0.4325,0.763488372093023,0.437209302325581,"Ras-related protein Rab-10 ","RAB10",0.763150436046512,0.434854651162791,0.000337936046511611,0.00235465116279071
"sp|P61088|UBE2N_HUMAN","1000a",1,16.2,10,0.011,"1000",2,0.81,0.55,0.72,0.13,"Ubiquitin-conjugating enzyme E2 N ","UBE2N",0.765,0.34,0.045,0.21
"sp|P61106|RAB14_HUMAN","1045h",1,36.5,123,0.048,"1045",8,0.64,0.422941176470588,0.962631578947368,0.541578947368421,"Ras-related protein Rab-14 ","RAB14",0.801315789473684,0.482260061919505,0.161315789473684,0.0593188854489164
"sp|P61158|ARP3_HUMAN","1001a",1,18.9,19,0.019,"1001",4,0.766666666666667,0.333333333333333,0.33,0.18,"Actin-related protein 3 ","ACTR3",0.548333333333333,0.256666666666667,0.218333333333333,0.0766666666666667
"sp|P61160-2|ARP2_HUMAN","1002a",1,22.3,56,0.056,"1002",7,0.674615384615385,0.507692307692308,0.690909090909091,0.41,"Isoform 2 of Actin-related protein 2 ","ACTR2",0.682762237762238,0.458846153846154,0.00814685314685315,0.0488461538461538
"sp|P61160|ARP2_HUMAN","1002b",0.0571,0,56,0,"1002",7,0.674615384615385,0.507692307692308,0.690909090909091,0.41,"Actin-related protein 2 ","ACTR2",0.682762237762238,0.458846153846154,0.00814685314685315,0.0488461538461538
"sp|P61163|ACTZ_HUMAN","1003a",1,13.6,43,0.034,"1003",3,0.8,0.31,1.425,0.525,"Alpha-centractin ","ACTR1A",1.1125,0.4175,0.3125,0.1075
"sp|P61201-2|CSN2_HUMAN","1004a",1,5.8,8,0.009,"1004",2,0.375,0.32,0.8,0.39,"Isoform 2 of COP9 signalosome complex subunit 2 ","COPS2",0.5875,0.355,0.2125,0.035
"sp|P61204|ARF3_HUMAN","1005a",1,27.8,45,0.047,"1005",3,0.555714285714286,0.432857142857143,0.872,0.48,"ADP-ribosylation factor 3 ","ARF3",0.713857142857143,0.456428571428571,0.158142857142857,0.0235714285714285
"sp|P61221|ABCE1_HUMAN","1006a",1,10.4,22,0.024,"1006",5,0.471666666666667,0.433333333333333,0.456666666666667,0.3,"ATP-binding cassette sub-family E member 1 ","ABCE1",0.464166666666667,0.366666666666667,0.00749999999999998,0.0666666666666667
"sp|P61224-3|RAP1B_HUMAN","1007a",1,41.2,72,0.042,"1007",7,1.46857142857143,0.987857142857143,1.38142857142857,1.00142857142857,"Isoform 3 of Ras-related protein Rap-1b ","RAP1B",1.425,0.994642857142857,0.0435714285714286,0.00678571428571428
"sp|P61225|RAP2B_HUMAN","1045n",1,18,16,0.013,"1045",2,2.69,3.78,1.39333333333333,1.57333333333333,"Ras-related protein Rap-2b ","RAP2B",2.04166666666667,2.67666666666667,0.648333333333333,1.10333333333333
"sp|P61247|RS3A_HUMAN","1008a",1,47.3,105,0.109,"1008",12,0.395555555555556,0.202592592592593,0.407,0.1925,"40S ribosomal protein S3a ","RPS3A",0.401277777777778,0.197546296296296,0.00572222222222224,0.00504629629629628
"sp|P61254|RL26_HUMAN","1009a",1,34.4,35,0.038,"1009",3,0.463333333333333,0.191666666666667,0.356666666666667,0.226666666666667,"60S ribosomal protein L26 ","RPL26",0.41,0.209166666666667,0.0533333333333333,0.0175
"sp|P61289-2|PSME3_HUMAN","1010a",1,20.2,19,0.019,"1010",3,0.55,0.46,0.5,0.346666666666667,"Isoform 2 of Proteasome activator complex subunit 3 ","PSME3",0.525,0.403333333333333,0.025,0.0566666666666667
"sp|P61313|RL15_HUMAN","1011a",1,34.5,44,0.047,"1011",4,0.645714285714286,0.362857142857143,0.63,0.281666666666667,"60S ribosomal protein L15 ","RPL15",0.637857142857143,0.322261904761905,0.0078571428571429,0.0405952380952381
"sp|P61353|RL27_HUMAN","1012a",1,47.8,44,0.046,"1012",6,0.2975,0.1575,0.408888888888889,0.248888888888889,"60S ribosomal protein L27 ","RPL27",0.353194444444444,0.203194444444444,0.0556944444444444,0.0456944444444445
"sp|P61421|VA0D1_HUMAN","1013a",1,20.3,24,0.026,"1013",3,0.563333333333333,0.39,0.98,0.213333333333333,"V-type proton ATPase subunit d 1 ","ATP6V0D1",0.771666666666667,0.301666666666667,0.208333333333333,0.0883333333333333
"sp|P61586|RHOA_HUMAN","1045i",1,31.1,61,0.064,"1045",7,0.711428571428571,0.395714285714286,0.847142857142857,0.524285714285714,"Transforming protein RhoA ","RHOA",0.779285714285714,0.46,0.0678571428571428,0.0642857142857143
"sp|P61604|CH10_HUMAN","1015a",1,62.7,163,0.166,"1015",6,0.215789473684211,0.0886842105263158,0.240344827586207,0.101034482758621,"10 kDa heat shock protein; mitochondrial ","HSPE1",0.228067150635209,0.0948593466424682,0.0122776769509982,0.00617513611615245
"sp|P61619|S61A1_HUMAN","1016a",1,13.4,26,0.025,"1016",2,0.31,0.1575,0.466666666666667,0.143333333333333,"Protein transport protein Sec61 subunit alpha isoform 1 ","SEC61A1",0.388333333333333,0.150416666666667,0.0783333333333333,0.00708333333333333
"sp|P61769|B2MG_HUMAN","175",1,28.2,21,0.022,"175",2,1.26,0.993333333333334,0.875,0.595,"Beta-2-microglobulin ","B2M",1.0675,0.794166666666667,0.1925,0.199166666666667
"sp|P61803|DAD1_HUMAN","1017a",1,25.9,22,0.023,"1017",2,0.608,0.386,0.486,0.204,"Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit DAD1 ","DAD1",0.547,0.295,0.061,0.091
"sp|P61956-2|SUMO2_HUMAN","1018a",1,31,7,0.008,"1018",1,0.63,0.31,0.3,0.26,"Isoform 2 of Small ubiquitin-related modifier 2 ","SUMO2",0.465,0.285,0.165,0.025
"sp|P61970|NTF2_HUMAN","2266",0.9799,7.5,6,0.007,"2266",1,0.79,0.5,0.78,0.43,"Nuclear transport factor 2 ","NUTF2",0.785,0.465,0.005,0.035
"sp|P61978-2|HNRPK_HUMAN","1020a",1,38.9,143,0.152,"1020",13,0.594444444444445,0.337222222222222,0.396666666666667,0.258888888888889,"Isoform 2 of Heterogeneous nuclear ribonucleoprotein K ","HNRNPK",0.495555555555556,0.298055555555556,0.0988888888888889,0.0391666666666667
"sp|P61981|1433G_HUMAN","1029d",1,34.8,157,0.062,"1029",7,0.823928571428571,0.525,0.8909375,0.4109375,"14-3-3 protein gamma ","YWHAG",0.857433035714286,0.46796875,0.0335044642857142,0.05703125
"sp|P62070-3|RRAS2_HUMAN","1021a",1,21.7,21,0.02,"1021",3,1.674,1.318,0.928,0.436,"Isoform 3 of Ras-related protein R-Ras2 ","RRAS2",1.301,0.877,0.373,0.441
