"","Description","Gene_Name","Probability","svm","svm.scores","Log2_Ratio_130.129","Log2_Ratio_131.129","Ratio_130.129","SD_130.129","Ratio_131.129","SD_131.129","Unique_Peptides","Protein_Group","markers","Coverage"
"sp|P51665|PSMD7_HUMAN","26S proteasome non-ATPase regulatory subunit 7 ","PSMD7",1,"Non-Exosome",0.893614942963081,-0.810966175609983,-1.86249647625006,0.57,0.14,0.275,0.025,2,946,"unknown",20.6
"sp|P51784|UBP11_HUMAN","Ubiquitin carboxyl-terminal hydrolase 11 ","USP11",0.9812,"Exosome",0.714117996022872,0.618238655595455,-0.286304185156641,1.535,0.685,0.82,0.09,1,2242,"unknown",1.1
"sp|P51790-4|CLCN3_HUMAN","Isoform 3 of H(+)/Cl(-) exchange transporter 3 ","CLCN3",0.9786,"Non-Exosome",0.935848039897113,-1.3040061868901,-1.94341647163363,0.405,0.00499999999999998,0.26,0.16,1,2286,"unknown",1.1
"sp|P51858-2|HDGF_HUMAN","Isoform 2 of Hepatoma-derived growth factor ","HDGF",1,"Non-Exosome",0.788770688490037,-0.424687669312563,-1.43440282414577,0.745,0.015,0.37,0.19,2,153,"unknown",16.3
"sp|P51965-2|UB2E1_HUMAN","Isoform 2 of Ubiquitin-conjugating enzyme E2 E1 ","UBE2E1",0.9852,"Non-Exosome",0.934200873176777,-1.3040061868901,-1.91593573521153,0.405,0.245,0.265,0.025,1,2125,"unknown",5
"sp|P51970|NDUA8_HUMAN","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 8 ","NDUFA8",1,"Non-Exosome",0.991153423226693,-2.28630418515664,-3.18442457113743,0.205,0.015,0.11,0.01,1,948,"unknown",11.7
"sp|P51991-2|ROA3_HUMAN","Isoform 2 of Heterogeneous nuclear ribonucleoprotein A3 ","HNRNPA3",1,"Non-Exosome",0.971918183337347,-1.73835346829045,-2.44569452051188,0.299711538461539,0.00721153846153846,0.183557692307692,0.0010576923076923,5,154,"unknown",13.2
"sp|P52272-2|HNRPM_HUMAN","Isoform 2 of Heterogeneous nuclear ribonucleoprotein M ","HNRNPM",1,"Non-Exosome",0.961300030602375,-1.47683997996915,-2.35733343101856,0.359274891774892,0.00882034632034631,0.195151515151515,0.00848484848484848,15,949,"unknown",28.9
"sp|P52292|IMA1_HUMAN","Importin subunit alpha-1 ","KPNA2",1,"Non-Exosome",0.938634759676507,-1.23608262492849,-2.05674841722201,0.42452380952381,0.0411904761904762,0.240357142857143,0.0853571428571429,5,950,"unknown",21.2
"sp|P52294|IMA5_HUMAN","Importin subunit alpha-5 ","KPNA1",0.9997,"Exosome",0.545955990099047,1.22650852980868,-1.57776699931695,2.34,1.49,0.335,0.295,2,484,"unknown",6.1
"sp|P52565|GDIR1_HUMAN","Rho GDP-dissociation inhibitor 1 ","ARHGDIA",1,"Non-Exosome",0.748524281539975,-0.354144658860074,-1.28103566424046,0.782333333333333,0.164333333333333,0.4115,0.0835,5,952,"unknown",25.9
"sp|P52566|GDIR2_HUMAN","Rho GDP-dissociation inhibitor 2 ","ARHGDIB",1,"Non-Exosome",0.649689781129545,-0.321527401914119,-0.863808613712856,0.800222222222222,0.00577777777777777,0.5495,0.00950000000000001,4,953,"unknown",36.7
"sp|P52597|HNRPF_HUMAN","Heterogeneous nuclear ribonucleoprotein F ","HNRNPF",1,"Non-Exosome",0.956986312580737,-1.20756106993536,-2.50635266602479,0.433,0.034,0.176,0.00299999999999999,6,821,"unknown",13
"sp|P52701-3|MSH6_HUMAN","Isoform 3 of DNA mismatch repair protein Msh6 ","MSH6",1,"Non-Exosome",0.6785717570881,-0.63710935733414,-0.675765437729469,0.643,0.097,0.626,0.404,6,954,"unknown",7.8
"sp|P52732|KIF11_HUMAN","Kinesin-like protein KIF11 ","KIF11",1,"Non-Exosome",0.967800908693311,-1.67807190511264,-2.35845397091248,0.3125,0.0025,0.195,0.085,2,156,"unknown",4.6
"sp|P52758|UK114_HUMAN","Ribonuclease UK114 ","HRSP12",0.9865,"Non-Exosome",0.808172810831261,-1.07400058144378,-0.929610672108602,0.475,0.045,0.525,0.145,1,1950,"unknown",11.7
"sp|P52789|HXK2_HUMAN","Hexokinase-2 ","HK2",1,"Non-Exosome",0.915801744693119,-1.25497785096274,-1.69432125675771,0.419,0.063,0.309,0.001,8,741,"unknown",12.4
"sp|P52815|RM12_HUMAN","39S ribosomal protein L12; mitochondrial ","MRPL12",0.9998,"Non-Exosome",0.920875130740687,-1.18278607574167,-1.83135796444116,0.4405,0.0545,0.281,0.061,2,1701,"unknown",18.2
"sp|P52907|CAZA1_HUMAN","F-actin-capping protein subunit alpha-1 ","CAPZA1",1,"Non-Exosome",0.618560426564117,0.219917107533521,-1.25153876699596,1.16466666666667,0.388666666666667,0.42,0.06,3,955,"unknown",14.3
"sp|P52948-5|NUP98_HUMAN","Isoform 5 of Nuclear pore complex protein Nup98-Nup96 ","NUP98",1,"Non-Exosome",0.928339009520117,-1.42791879057558,-1.70525673443887,0.371666666666667,0.191666666666667,0.306666666666667,0.0266666666666666,3,956,"unknown",4
"sp|P53004|BIEA_HUMAN","Biliverdin reductase A ","BLVRA",1,"Non-Exosome",0.987267474617066,-1.86249647625006,-3.18442457113743,0.275,0.045,0.11,0.04,2,157,"unknown",6.4
"sp|P53007|TXTP_HUMAN","Tricarboxylate transport protein; mitochondrial ","SLC25A1",1,"Non-Exosome",0.986763700914683,-1.67807190511264,-3.32192809488736,0.3125,0.00749999999999998,0.1,0,2,957,"unknown",12.5
"sp|P53350|PLK1_HUMAN","Serine/threonine-protein kinase PLK1 ","PLK1",1,"Non-Exosome",0.665701930445429,-0.25583890442959,-1,0.8375,0.2275,0.5,0.05,2,958,"unknown",9.1
"sp|P53367-2|ARFP1_HUMAN","Isoform A of Arfaptin-1 ","ARFIP1",1,"Non-Exosome",0.79311252819954,-0.761213140412883,-1.13606154957603,0.59,0.03,0.455,0.085,2,959,"unknown",9.3
"sp|P53396-2|ACLY_HUMAN","Isoform 2 of ATP-citrate synthase ","ACLY",1,"Non-Exosome",1,-0.771913135519351,-1.8831683365949,0.585640350877193,0.0166929824561404,0.271087719298246,0.0157543859649123,16,960,"Non-Exosome",15.7
"sp|P53597|SUCA_HUMAN","Succinyl-CoA ligase [ADP/GDP-forming] subunit alpha; mitochondrial ","SUCLG1",1,"Non-Exosome",0.862974392405952,-1.06089882494395,-1.33642766458248,0.479333333333333,0.162666666666667,0.396,0.034,4,961,"unknown",22.5
"sp|P53618|COPB_HUMAN","Coatomer subunit beta ","COPB1",1,"Non-Exosome",0.769753492764845,-0.446862945134241,-1.3048160073104,0.733636363636364,0.0363636363636364,0.404772727272727,0.000227272727272715,9,962,"unknown",12.6
"sp|P53621|COPA_HUMAN","Coatomer subunit alpha ","COPA",1,"Non-Exosome",0.911028005019906,-0.872540486614702,-2.00159543952955,0.546184210526316,0.0611842105263158,0.249723684210526,0.0192236842105263,16,740,"unknown",16.3
"sp|P53667-2|LIMK1_HUMAN","Isoform 2 of LIM domain kinase 1 ","LIMK1",0.8399,"Exosome",0.778827692554456,0.634593268445757,0.0273899980315106,1.5525,0.2325,1.01916666666667,0.355833333333333,1,609,"unknown",2.9
"sp|P53675|CLH2_HUMAN","Clathrin heavy chain 2 ","CLTCL1",0.078,"Non-Exosome",0.796717769400523,-0.352021378317237,-1.5522173777541,0.783485576923077,0.0196394230769231,0.340985576923077,0.032860576923077,10,1096,"unknown",0
"sp|P53701|CCHL_HUMAN","Cytochrome c-type heme lyase ","HCCS",1,"Non-Exosome",0.948027280362556,-0.862496476250065,-2.64385618977472,0.55,0.07,0.16,0.01,2,158,"unknown",6
"sp|P53794|SC5A3_HUMAN","Sodium/myo-inositol cotransporter ","SLC5A3",1,"Exosome",0.542407098207504,0.263034405833794,-0.658963082164934,1.2,0.25,0.633333333333333,0.0266666666666667,1,159,"unknown",3.9
"sp|P53990-2|IST1_HUMAN","Isoform 2 of IST1 homolog ","IST1",1,"Exosome",0.914026163211806,1.03452673365334,0.707714091974639,2.04844155844156,0.487012987012987,1.63321428571429,0.406785714285714,8,965,"unknown",18.8
"sp|P53992|SC24C_HUMAN","Protein transport protein Sec24C ","SEC24C",1,"Non-Exosome",0.917685924747396,-0.888968687611256,-2.07147175513304,0.54,0.13,0.237916666666667,0.0304166666666667,5,966,"unknown",4.6
"sp|P53999|TCP4_HUMAN","Activated RNA polymerase II transcriptional coactivator p15 ","SUB1",1,"Non-Exosome",0.750055468005243,-0.474933407921789,-1.17245192947135,0.7195,0.3255,0.443666666666667,0.309666666666667,5,967,"unknown",47.2
"sp|P54136|SYRC_HUMAN","Arginine--tRNA ligase; cytoplasmic ","RARS",1,"Non-Exosome",0.909471586203409,-1.03629102415403,-1.82428531800748,0.487579365079365,0.091468253968254,0.282380952380952,0.00904761904761905,13,969,"unknown",22.3
"sp|P54577|SYYC_HUMAN","Tyrosine--tRNA ligase; cytoplasmic ","YARS",1,"Non-Exosome",1,-1.26843054639474,-1.86541395963236,0.415111111111111,0.0171111111111111,0.274444444444444,0.0355555555555556,7,160,"Non-Exosome",18.9
"sp|P54652|HSP72_HUMAN","Heat shock-related 70 kDa protein 2 ","HSPA2",1,"Exosome",0.903801963406752,0.903337700785984,0.714193449537092,1.87038815789474,0.124138157894737,1.64056578947368,0.0100657894736842,13,664,"unknown",21.4
"sp|P54709|AT1B3_HUMAN","Sodium/potassium-transporting ATPase subunit beta-3 ","ATP1B3",1,"Non-Exosome",0.539298584007433,0.146139406288522,-0.861024374090869,1.10660427807487,0.267513368983957,0.550561497326203,0.142379679144385,8,970,"unknown",30.1
"sp|P54725-2|RD23A_HUMAN","Isoform 2 of UV excision repair protein RAD23 homolog A ","RAD23A",0.9998,"Exosome",0.593569163832059,0.281450980402301,-0.478949263099037,1.21541666666667,0.482083333333333,0.7175,0.2075,3,971,"unknown",18.7
"sp|P54727|RD23B_HUMAN","UV excision repair protein RAD23 homolog B ","RAD23B",1,"Non-Exosome",0.591327381439968,-0.159081237526072,-0.772317592957404,0.895595238095238,0.0627380952380953,0.58547619047619,0.0688095238095238,5,971,"unknown",10.8
"sp|P54753|EPHB3_HUMAN","Ephrin type-B receptor 3 ","EPHB3",0.9999,"Exosome",0.762290031565868,0.576925181655741,-0.00682886300630049,1.49166666666667,0.148333333333333,0.995277777777778,0.0302777777777778,3,801,"unknown",3.6
"sp|P54760|EPHB4_HUMAN","Ephrin type-B receptor 4 ","EPHB4",1,"Exosome",0.740764677931755,0.441837558622556,0.0127672960738796,1.35833333333333,0.0516666666666667,1.00888888888889,0.00888888888888895,4,801,"unknown",6.7
"sp|P54762|EPHB1_HUMAN","Ephrin type-B receptor 1 ","EPHB1",0.0252,"Exosome",0.899682428464173,1.04604197223993,0.53121211494355,2.06485714285714,0.290857142857143,1.44514285714286,0.150857142857143,4,801,"unknown",0
"sp|P54819-2|KAD2_HUMAN","Isoform 2 of Adenylate kinase 2; mitochondrial ","AK2",1,"Non-Exosome",0.958961044929313,-1.32946176757277,-2.43765580194087,0.397916666666667,0.0754166666666667,0.184583333333333,0.0720833333333333,3,972,"unknown",18.4
"sp|P54886-2|P5CS_HUMAN","Isoform Short of Delta-1-pyrroline-5-carboxylate synthase ","ALDH18A1",1,"Non-Exosome",0.927960391008697,-1.33460722895811,-1.78836474667285,0.3965,0.1365,0.2895,0.0995,7,161,"unknown",11.2
"sp|P55010|IF5_HUMAN","Eukaryotic translation initiation factor 5 ","EIF5",1,"Exosome",0.514639644414097,-0.3646325458416,-0.161384329739358,0.776666666666667,0.196666666666667,0.894166666666667,0.250833333333333,2,162,"unknown",8.8
"sp|P55011|S12A2_HUMAN","Solute carrier family 12 member 2 ","SLC12A2",1,"Non-Exosome",0.61494172791171,-0.340075441597622,-0.695488958190047,0.79,0.25,0.6175,0.2775,3,973,"unknown",3.4
"sp|P55060-3|XPO2_HUMAN","Isoform 3 of Exportin-2 ","CSE1L",1,"Non-Exosome",0.89580411738917,-0.922517111635511,-1.7779692016861,0.527587719298246,0.170745614035088,0.291593567251462,0.0110380116959064,16,974,"unknown",25.6
"sp|P55072|TERA_HUMAN","Transitional endoplasmic reticulum ATPase ","VCP",1,"Non-Exosome",0.830521473232209,-0.523693755895035,-1.60566298254649,0.695588624338624,0.0573743386243387,0.328584656084656,0.00784391534391532,17,975,"unknown",27.7
"sp|P55084|ECHB_HUMAN","Trifunctional enzyme subunit beta; mitochondrial ","HADHB",1,"Non-Exosome",0.966891681568957,-1.41836785514531,-2.57890074793395,0.374135338345865,0.0572932330827068,0.167368421052632,0.00263157894736842,10,976,"unknown",26.6
"sp|P55145|MANF_HUMAN","Mesencephalic astrocyte-derived neurotrophic factor ","MANF",1,"Non-Exosome",0.889503244030828,-0.744331423789255,-1.88452278258007,0.596944444444444,0.101388888888889,0.270833333333333,0.0125,7,977,"unknown",38.5
"sp|P55196-1|AFAD_HUMAN","Isoform 2 of Afadin ","MLLT4",1,"Exosome",0.859807058684343,1.14730669878029,0.066950243924627,2.215,0.095,1.0475,1.0275,3,978,"unknown",3.5
"sp|P55209-2|NP1L1_HUMAN","Isoform 2 of Nucleosome assembly protein 1-like 1 ","NAP1L1",1,"Non-Exosome",0.931459564600073,-0.832213909314022,-2.32795188251513,0.561666666666667,0.0933333333333334,0.199166666666667,0.0691666666666667,3,979,"unknown",13.3
"sp|P55263-2|ADK_HUMAN","Isoform 2 of Adenosine kinase ","ADK",1,"Non-Exosome",0.95424531808324,-1.08926733809709,-2.55639334852439,0.47,0.18,0.17,0.05,2,980,"unknown",9.3
"sp|P55265-2|DSRAD_HUMAN","Isoform 2 of Double-stranded RNA-specific adenosine deaminase ","ADAR",1,"Non-Exosome",0.968844431569701,-1.62148837674627,-2.44745897697122,0.325,0.075,0.183333333333333,0.00333333333333334,4,164,"unknown",6.9
"sp|P55268|LAMB2_HUMAN","Laminin subunit beta-2 ","LAMB2",1,"Non-Exosome",0.749529639370091,-0.31242735457848,-1.32657279765362,0.805285714285714,0.153285714285714,0.398714285714286,0.0327142857142857,10,981,"unknown",9.6
"sp|P55735-2|SEC13_HUMAN","Isoform 2 of Protein SEC13 homolog ","SEC13",1,"Non-Exosome",0.991218902108813,-2.15200309344505,-3.32192809488736,0.225,0.005,0.1,0.01,2,982,"unknown",23.2
"sp|P55769|NH2L1_HUMAN","NHP2-like protein 1 ","NHP2L1",1,"Non-Exosome",0.940662947320216,-1.21271951810544,-2.16194670292673,0.431454545454545,0.0905454545454546,0.223454545454545,0.0725454545454545,4,165,"unknown",39.8
"sp|P55786|PSA_HUMAN","Puromycin-sensitive aminopeptidase ","NPEPPS",1,"Non-Exosome",0.831396765207183,-0.478949263099037,-1.65517150300256,0.7175,0.1225,0.3175,0.0275,2,983,"unknown",3.9
"sp|P55884-2|EIF3B_HUMAN","Isoform 2 of Eukaryotic translation initiation factor 3 subunit B ","EIF3B",1,"Non-Exosome",0.851912186208337,-0.606243871200212,-1.68413018675805,0.656904761904762,0.179761904761905,0.311190476190476,0.00547619047619047,7,984,"unknown",12
"sp|P56182|RRP1_HUMAN","Ribosomal RNA processing protein 1 homolog A ","RRP1",1,"Non-Exosome",0.978813542320285,-1.77349147019132,-2.71311885221184,0.2925,0.0625,0.1525,0.0525,2,166,"unknown",4.1
"sp|P56192|SYMC_HUMAN","Methionine--tRNA ligase; cytoplasmic ","MARS",1,"Non-Exosome",0.832986455521582,-0.75727894678715,-1.39761702648391,0.591611111111111,0.0693888888888889,0.379555555555556,0.108444444444444,11,985,"unknown",16.3
"sp|P56381|ATP5E_HUMAN","ATP synthase subunit epsilon; mitochondrial ","ATP5E",1,"Non-Exosome",0.9561892645838,-1.48062584090642,-2.223194141302,0.358333333333333,0.0816666666666667,0.214166666666667,0.0308333333333333,2,167,"unknown",29.4
"sp|P56385|ATP5I_HUMAN","ATP synthase subunit e; mitochondrial ","ATP5I",1,"Non-Exosome",0.854953703845094,-0.506865077694495,-1.80465240167778,0.70375,0.37375,0.28625,0.13625,2,168,"unknown",31.9
"sp|P56556|NDUA6_HUMAN","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 6 ","NDUFA6",1,"Non-Exosome",0.974434999801375,-1.74903842646678,-2.53533173299656,0.2975,0.0675,0.1725,0.0825,2,169,"unknown",22.5
"sp|P57088|TMM33_HUMAN","Transmembrane protein 33 ","TMEM33",1,"Non-Exosome",0.925953127766589,-1.30677945845291,-1.78504629773214,0.404222222222222,0.0931111111111111,0.290166666666667,0.00849999999999998,4,986,"unknown",24.8
"sp|P57678|GEMI4_HUMAN","Gem-associated protein 4 ","GEMIN4",0.9987,"Non-Exosome",0.963292533958994,-1.43440282414577,-2.45403163089471,0.37,0.1,0.1825,0.0925,2,987,"unknown",1.4
"sp|P57740-2|NU107_HUMAN","Isoform 2 of Nuclear pore complex protein Nup107 ","NUP107",1,"Non-Exosome",0.977385493154649,-1.59946207041627,-2.81096617560998,0.33,0,0.1425,0.0425,2,988,"unknown",3.8
"sp|P58107|EPIPL_HUMAN","Epiplakin ","EPPK1",0.9966,"Non-Exosome",0.935881865547208,-1.10987761777237,-2.13078660753536,0.463333333333333,0.0283333333333333,0.228333333333333,0.03,3,1230,"unknown",6.4
"sp|P58335-4|ANTR2_HUMAN","Isoform 4 of Anthrax toxin receptor 2 ","ANTXR2",1,"Exosome",0.773810212455334,0.653060017104565,-0.0181473467102594,1.5725,0.3025,0.9875,0.0574999999999999,4,989,"unknown",11.2
"sp|P59074|CHM4P_HUMAN","Putative charged multivesicular body protein 4B-like protein CHMP4BP1 ","CHMP4BP1",0.0147,"Exosome",0.893249934198186,1.07553263116736,0.435628594052091,2.1075,0.1875,1.3525,0.0974999999999999,2,1528,"unknown",0
"sp|P59998-3|ARPC4_HUMAN","Isoform 3 of Actin-related protein 2/3 complex subunit 4 ","ARPC4",1,"Non-Exosome",0.644513071646866,-0.111045739411287,-1.04369548313533,0.925916666666667,0.00991666666666668,0.485083333333333,0.175916666666667,3,990,"unknown",20.2
"sp|P60033|CD81_HUMAN","CD81 antigen ","CD81",1,"Exosome",1,3.03374810882421,2.47428151459016,8.18934523809524,1.1914880952381,5.55690476190476,2.1197619047619,3,991,"Exosome",27.1
"sp|P60174-1|TPIS_HUMAN","Isoform 2 of Triosephosphate isomerase ","TPI1",1,"Non-Exosome",0.767662126398915,-0.4426579907074,-1.29739170459219,0.735777777777778,0.0452222222222222,0.406861111111111,0.0496388888888889,9,992,"unknown",57
"sp|P60228|EIF3E_HUMAN","Eukaryotic translation initiation factor 3 subunit E ","EIF3E",1,"Non-Exosome",0.696794342807393,-0.260151897300673,-1.12029423371771,0.835,0.415,0.46,0.23,3,993,"unknown",16.6
"sp|P60660-2|MYL6_HUMAN","Isoform Smooth muscle of Myosin light polypeptide 6 ","MYL6",1,"Non-Exosome",0.800369330623774,-0.58746534188155,-1.34685503603282,0.665511111111111,0.0167111111111111,0.393148148148148,0.0368518518518519,7,994,"unknown",54.5
"sp|P60709|ACTB_HUMAN","Actin; cytoplasmic 1 ","ACTB",1,"Non-Exosome",0.807041313047761,-0.528099585723074,-1.44558553443644,0.693467614533965,0.0098657187993681,0.367143118803947,0.018544084987522,26,995,"unknown",58.4
"sp|P60763|RAC3_HUMAN","Ras-related C3 botulinum toxin substrate 3 ","RAC3",0.0336,"Exosome",0.752328033267613,0.599270179214785,-0.080392953091645,1.51495,0.16255,0.9458,0.0842000000000001,5,1059,"unknown",0
"sp|P60842|IF4A1_HUMAN","Eukaryotic initiation factor 4A-I ","EIF4A1",1,"Non-Exosome",0.951562300021459,-1.35277287342493,-2.24050556715258,0.391538784067086,0.00135010482180295,0.21161215932914,0.0134989517819707,15,996,"unknown",32
"sp|P60866-2|RS20_HUMAN","Isoform 2 of 40S ribosomal protein S20 ","RPS20",1,"Non-Exosome",0.864864535712087,-0.88496675705376,-1.52076943879366,0.5415,0.1865,0.3485,0.0535,2,997,"unknown",25.2
"sp|P60891|PRPS1_HUMAN","Ribose-phosphate pyrophosphokinase 1 ","PRPS1",0.9995,"Non-Exosome",0.861649563008289,-0.792107148358667,-1.58316025808717,0.5775,0.125,0.33375,0.02375,3,679,"unknown",11
"sp|P60900-2|PSA6_HUMAN","Isoform 2 of Proteasome subunit alpha type-6 ","PSMA6",1,"Non-Exosome",0.516973577876997,0.867896463992655,-1.47393118833241,1.825,0.925,0.36,0.00999999999999998,3,998,"unknown",23.6
"sp|P60903|S10AA_HUMAN","Protein S100-A10 ","S100A10",1,"Non-Exosome",0.958297289961695,-1.33400092718794,-2.41632046516232,0.396666666666667,0.0333333333333333,0.187333333333333,0.0706666666666667,3,171,"unknown",34
"sp|P60953|CDC42_HUMAN","Cell division control protein 42 homolog ","CDC42",1,"Exosome",0.705935093558992,0.475690203501084,-0.187022667264152,1.39058333333333,0.136416666666667,0.878416666666667,0.137416666666667,5,1059,"unknown",34.6
"sp|P60981-2|DEST_HUMAN","Isoform 2 of Destrin ","DSTN",1,"Non-Exosome",0.847544758594563,-0.756940293927472,-1.50481652209167,0.59175,0.01075,0.352375,0.026375,4,172,"unknown",25.9
"sp|P61006|RAB8A_HUMAN","Ras-related protein Rab-8A ","RAB8A",1,"Non-Exosome",0.718885684399437,-0.439338046901355,-1.0512445034749,0.737472906403941,0.0319556650246305,0.482551724137931,0.0105517241379311,10,1045,"unknown",34.8
"sp|P61009|SPCS3_HUMAN","Signal peptidase complex subunit 3 ","SPCS3",1,"Exosome",0.909091989164868,1.36176835941915,0.333423733725192,2.57,1.915,1.26,1.03,2,173,"unknown",15.6
"sp|P61011-2|SRP54_HUMAN","Isoform 2 of Signal recognition particle 54 kDa protein ","SRP54",1,"Non-Exosome",0.855592576541185,-0.685786870240642,-1.6363616532278,0.621666666666667,0.141666666666667,0.321666666666667,0.0616666666666666,3,174,"unknown",5.7
"sp|P61019-2|RAB2A_HUMAN","Isoform 2 of Ras-related protein Rab-2A ","RAB2A",1,"Non-Exosome",0.92392578076166,-1.01693039594988,-2.03406183607363,0.494166666666667,0.0875,0.244166666666667,0.0975,4,1045,"unknown",35.1
"sp|P61026|RAB10_HUMAN","Ras-related protein Rab-10 ","RAB10",1,"Non-Exosome",0.739714283437407,-0.389960618501846,-1.20139482975941,0.763150436046512,0.000337936046511611,0.434854651162791,0.00235465116279071,12,1045,"unknown",40
"sp|P61088|UBE2N_HUMAN","Ubiquitin-conjugating enzyme E2 N ","UBE2N",1,"Non-Exosome",0.802844053768968,-0.386468347082073,-1.55639334852439,0.765,0.045,0.34,0.21,2,1000,"unknown",16.2
"sp|P61106|RAB14_HUMAN","Ras-related protein Rab-14 ","RAB14",1,"Non-Exosome",0.694420817378934,-0.319557190424616,-1.0521167557733,0.801315789473684,0.161315789473684,0.482260061919505,0.0593188854489164,8,1045,"unknown",36.5
"sp|P61158|ARP3_HUMAN","Actin-related protein 3 ","ACTR3",1,"Non-Exosome",0.907331217684792,-0.86687491676064,-1.96203214980098,0.548333333333333,0.218333333333333,0.256666666666667,0.0766666666666667,4,1001,"unknown",18.9
"sp|P61160-2|ARP2_HUMAN","Isoform 2 of Actin-related protein 2 ","ACTR2",1,"Non-Exosome",0.754695762962491,-0.550544826943062,-1.12391758022059,0.682762237762238,0.00814685314685315,0.458846153846154,0.0488461538461538,7,1002,"unknown",22.3
"sp|P61160|ARP2_HUMAN","Actin-related protein 2 ","ACTR2",0.0571,"Non-Exosome",0.754695762962491,-0.550544826943062,-1.12391758022059,0.682762237762238,0.00814685314685315,0.458846153846154,0.0488461538461538,7,1002,"unknown",0
"sp|P61163|ACTZ_HUMAN","Alpha-centractin ","ACTR1A",1,"Non-Exosome",0.635453875047453,0.153805336079035,-1.26015189730067,1.1125,0.3125,0.4175,0.1075,3,1003,"unknown",13.6
"sp|P61201-2|CSN2_HUMAN","Isoform 2 of COP9 signalosome complex subunit 2 ","COPS2",1,"Non-Exosome",0.847453559880529,-0.767339243209725,-1.49410907027004,0.5875,0.2125,0.355,0.035,2,1004,"unknown",5.8
"sp|P61204|ARF3_HUMAN","ADP-ribosylation factor 3 ","ARF3",1,"Non-Exosome",0.744236546119834,-0.486292703983803,-1.13153899088534,0.713857142857143,0.158142857142857,0.456428571428571,0.0235714285714285,3,1005,"unknown",27.8
"sp|P61221|ABCE1_HUMAN","ATP-binding cassette sub-family E member 1 ","ABCE1",1,"Non-Exosome",0.880518465470488,-1.10728517315585,-1.44745897697122,0.464166666666667,0.00749999999999998,0.366666666666667,0.0666666666666667,5,1006,"unknown",10.4
"sp|P61224-3|RAP1B_HUMAN","Isoform 3 of Ras-related protein Rap-1b ","RAP1B",1,"Exosome",0.749892791994848,0.510961919277379,-0.00774949960493483,1.425,0.0435714285714286,0.994642857142857,0.00678571428571428,7,1007,"unknown",41.2
"sp|P61225|RAP2B_HUMAN","Ras-related protein Rap-2b ","RAP2B",1,"Exosome",0.956151592460969,1.02974734339405,1.42043748702144,2.04166666666667,0.648333333333333,2.67666666666667,1.10333333333333,2,1045,"unknown",18
"sp|P61247|RS3A_HUMAN","40S ribosomal protein S3a ","RPS3A",1,"Non-Exosome",0.954465164362741,-1.31732683106324,-2.33973729673708,0.401277777777778,0.00572222222222224,0.197546296296296,0.00504629629629628,12,1008,"unknown",47.3
"sp|P61254|RL26_HUMAN","60S ribosomal protein L26 ","RPL26",1,"Non-Exosome",0.949334666407274,-1.28630418515664,-2.25727513654511,0.41,0.0533333333333333,0.209166666666667,0.0175,3,1009,"unknown",34.4
"sp|P61289-2|PSME3_HUMAN","Isoform 2 of Proteasome activator complex subunit 3 ","PSME3",1,"Non-Exosome",0.843686439990113,-0.929610672108602,-1.30995545322129,0.525,0.025,0.403333333333333,0.0566666666666667,3,1010,"unknown",20.2
"sp|P61313|RL15_HUMAN","60S ribosomal protein L15 ","RPL15",1,"Non-Exosome",0.850714561851639,-0.648694746711106,-1.63369444033852,0.637857142857143,0.0078571428571429,0.322261904761905,0.0405952380952381,4,1011,"unknown",34.5
"sp|P61353|RL27_HUMAN","60S ribosomal protein L27 ","RPL27",1,"Non-Exosome",0.960007225292385,-1.50146544452693,-2.29906713707855,0.353194444444444,0.0556944444444444,0.203194444444444,0.0456944444444445,6,1012,"unknown",47.8
"sp|P61421|VA0D1_HUMAN","V-type proton ATPase subunit d 1 ","ATP6V0D1",1,"Non-Exosome",0.82735869699857,-0.373950307235644,-1.72897280341267,0.771666666666667,0.208333333333333,0.301666666666667,0.0883333333333333,3,1013,"unknown",20.3
"sp|P61586|RHOA_HUMAN","Transforming protein RhoA ","RHOA",1,"Non-Exosome",0.71730030270292,-0.359775725508722,-1.12029423371771,0.779285714285714,0.0678571428571428,0.46,0.0642857142857143,7,1045,"unknown",31.1
"sp|P61604|CH10_HUMAN","10 kDa heat shock protein; mitochondrial ","HSPE1",1,"Non-Exosome",0.99164795373977,-2.13246943003702,-3.39806625809476,0.228067150635209,0.0122776769509982,0.0948593466424682,0.00617513611615245,6,1015,"unknown",62.7
"sp|P61619|S61A1_HUMAN","Protein transport protein Sec61 subunit alpha isoform 1 ","SEC61A1",1,"Non-Exosome",0.969908195343961,-1.3646325458416,-2.73296366360871,0.388333333333333,0.0783333333333333,0.150416666666667,0.00708333333333333,2,1016,"unknown",13.4
"sp|P61769|B2MG_HUMAN","Beta-2-microglobulin ","B2M",1,"Exosome",0.584763064341654,0.0942360698457655,-0.332486286585938,1.0675,0.1925,0.794166666666667,0.199166666666667,2,175,"unknown",28.2
"sp|P61803|DAD1_HUMAN","Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit DAD1 ","DAD1",1,"Non-Exosome",0.889366818044503,-0.87038726186953,-1.76121314041288,0.547,0.061,0.295,0.091,2,1017,"unknown",25.9
